Year,YearTotal,Era,Name,Content,Price,Start,End,Type,Status,Link
2025,,MUSIC [V3],EVILJ0RDAN Voice Blind,"Main Song
SIPPIN'

Goated by muellersoon, flopzyy, rtx4080, Tiller, haskull, waxred and Samicc
CLAP COUNT: 1
Original price: $4,000, $3,800","3,780$","Nov 3, 2025","Nov 5, 2025",Blind,Completed,
2025,,MUSIC [V3],"Ty Dolla $ign - SAY IT
(feat. Playboi Carti & Rema) 
(prod. Hitmaka, Chrishan, Aye YB, Caleb Bryant, Varg²™, Eurohead, Skarp V & 6cppo)
(MELROSE, Touch My)","Main Song
Ty Dolla $ign - SAY IT (feat. Playboi Carti & Rema)

$500 buy for essentially an official stem edit. Goated by rtx4080",500$,"Oct 23, 2025","Oct 24, 2025",Normal,Completed,
2025,,BABY BOI,"November 2023 Song
Previewed $6,000 Song
Previewed Music Era Song","Main Song
November 2023 - [CANCELLED]
Previewed $6,000 Song - [CANCELLED]
LET'S DO IT [V3] (feat. Lil Baby & Skooly)

Goated by Samicc, floppzy, muellersoon & rtx4080
CLAP COUNT: 4

Bonus
25% - Take A Risk (Higher Qual File) - [REACHED]
25% - Travis Scott, Bryson Tiller - Blunt Talk (OG File) - [REACHED]
50% - MYM Music Video OG FILE - [REACHED]

Original Price: $8,000, $7,000, $6,000

After 4 claps, the buy cancelled due to Soul. Soul just showed his insane running abilites once again. The Soul H555->Real Music-> Projects (15k, cancelled due to AI remake being confused with the song)-> this fucking shit storm will never be beaten. After this 8k song we could've had a 6k previewed song, but the buy fell through due to Soul. Song was replaced with a previewed song for ~$3,700.","3,780$","Oct 9, 2025","Oct 25, 2025",Blind,Completed,
2025,,MUSIC [V1],RICH SINCE A BOY,"Main Song
RICH SINCE A BOY

Goated by ~ 
CLAP COUNT: ~

Bonus
~


Planned by soul but ended up not going thru. 12k for dis trash and short song is insane don't let Soul run any buys.","12,000$",~ 2025,~,,Cancelled,
2025,,Blind,WANTED + PREVIEWED WLR,"Main Song
Blind

Goated by ~ 
CLAP COUNT: ~

Bonus
~


Was planned to be ran after ROAR, postponed due to TAKE A RISK, unknown if it will still continue now that Raahim is gone.","5,000$",~ 2025,~,Blind,Cancelled,
2025,,MUSIC [V3],TAKE A RISK,"Main Song
TAKE A RISK (FROM THE PROJECTS)

Bonus
MEET YOUR MAKER [MUSIC VIDEO] - [REACHED]

Goated by Quent, Raahim and gato
CLAP COUNT: 1

Original Price: 4000$

After server and GB bot got clapped, Carti Hub decided to ask seller to get the song with the current amount of funds and seller agreed. ,","2,300$","Sep 1, 2025","Sep 4, 2025",Blind,Completed,
2025,,MUSIC [V2],ROAR*,"Main Song
ROAR* (CUM)

Goated by 0PM*RUMP, Raahim, gildud12345, pzycostmoney and Tiller
CLAP COUNT: 2

Bonus
50% - A$AP Ferg - Make Something (ref. Carti) - [REACHED]
75% - Sky [ALT VERSION] - (Paid by Raahim)
90% - Blick Sum [V2] - (Paid by Raahim)","6,500$","Aug 22, 2025","Aug 28, 2025",Blind,Completed,
2025,,MUSIC [V1],🏆 BELIEVE ME,"Main Song
🏆 BELIEVE ME (STRESS)

Goated by cow, Raahim, vad_3r, Gabriel, r3dvamp., Tiller and Soul 
CLAP COUNT: 1

Bonus
75% - Take A Risk LQ snippet - [REACHED]
85% - HXG - Stars - [REACHED]

(a ton of other people dono'd $200+ i jus added the top 6, sorry other goats)","7,850$","July 31, 2025","Aug 3, 2025",Normal,Completed,
2025,,MUSIC [V3],BLIND Narcissist (feat. Destroy Lonely),"Main Song
FUK OF IT (feat. Destroy Lonely)

Goated by vad_3r, Tiller, Samicc, waxred and eternals 
CLAP COUNT: 1

Bonus
85% - Destroy Lonely - Vicious OG File - [REACHED]

Original Price: 7,500$

Song turned out not to be Narcissist but in fact from 2023.","8,035$","July 14, 2025","July 19, 2025",Blind,Completed,
2025,,MUSIC [V1],GRAIL + PREVIEWED BY CARTI,"Main Song
NUMB [V1]

Goated by leex, opmyvl, carti, Jodanlol, slattchy, heavenssent and euterpe
CLAP COUNT: 8","11,000$","July 6, 2025","July 11, 2025",Blind,Completed,
