Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
Music of the Spheres,Weirdo [V2],"OG Filename: WEIRDO essentials DGrefmix 20200707A
Newer mix with more production. Has a drum loop and a more established bassline.",,,N/A,Not Publicly Available,Not Available,N/A
Music of the Spheres,Work,"OG Filename: WORK LA demo ref X 20200129C
Early version of People Of The Pride, keeping some of the lyrics of its VLV counterpart. Recorded at The Rainforest in Malibu.",3:28,,"Jul 6, 2025",Full,High Quality,Work
Music of the Spheres,Yellow (Acoustic),Live version played during MOTS promo shows.,,,,Snippet,High Quality,Snippet
Music of the Spheres,Yellow Intro,"OG Filename: 2022 Tour Map YELLOW INTRO ref 20220131
Reprise of Wedding Bells played before Yellow on the MOTSWT. Uses a bassline from the intro to Neon Forest.",,,"May 31, 2024",Full,Screen Recording,Intro To Yellow
"4 OG File(s)
12 Full
0 Tagged
6 Partial
16 Snippet(s)
25 Unavailable","Music of the Spheres, Vol. 2:",,,,,,,
Moon Music,"2 Aliens
(feat. H.E.R.)",A snippet of its chorus (w/o lead vocals) is played at the end of JUPiTER.,,,N/A,Snippet,High Quality,Snippet
Moon Music,A Dream Of Me And You,Written in Chris' Moon Music Notebook. Dakota Johnson came up with the title.,,,N/A,Confirmed,Not Available,N/A
Moon Music,A Moon Song (I Am A Mountain),Early version of iAAM whose lyrics can be seen in Chris' Moon Music Notebook.,,,N/A,Confirmed,Not Available,N/A
Moon Music,Aeterna (Demo),"OG Filename: AETERNA new voc ref X 20220824C
Longer than the released version. Rougher instrumental and extra lyrics.",4:36,,"Mar 12, 2024",OG File,Lossless,Aeterna (Demo)
Moon Music,Aeterna (MOTSWT Version),"Played through tape during The Lightclub section of the MOTSWT. Shortened, pitched up (only at some shows), and features an additional sample.",,,,Full,Recording,"Aeterna (MOTSWT Version, pitched up)"
Moon Music,Aeterna ii - Prelude (Stylized as 🌘🌗🌖🌕),Potentially related to Angelsong due to a circulating snippet - though this could be a misunderstanding.,,,,Conflicting Sources,High Quality,Potential Snippet
Moon Music,🏆 Aiko,"Played through a speaker by Chris posing as an alien, while recording a music video for the song. Originally from the MX era.",,,,Partial,Recording,Aiko
Moon Music,A Wave,"OG Filename: A WAVE Jon Hopkins RF new voc ref X 20220201E
Presumably the version played on tour. Unknown if it has any differences to the version released on Moon Music's Full Moon edition (except for being unmixed).",,,N/A,Not Publicly Available,Not Available,N/A
Moon Music,🌈 (Pre-Final Mix),Near-final version of Alien Hits/Alien Radio leaked shortly before Moon Music's release. Identical to the final version except for slightly different mixing and the TKK sample playing sooner.,6:09,,,Full,CD Quality,🌈 (Pre-Final Mix)
Moon Music,"🌈 (Instrumental)
(Neon Forest)","OG Filename: NEON FOREST (w new bits) 20240613 MI inst v3 mastered 24b 48k
The instrumental for Alien Hits/Alien Radio only features the first half of the song and has one of its samples at a lower volume than the final version of the song.",3:08,,"Jan 28, 2025",Inst Only,Lossless,🌈 (Instrumental)
Moon Music,All My Friends Are Aliens,"OG Filename: ALL MY FRIENDS ARE ALIENS RF ref clip 20220107B
Rough jam with Chris talking to the rest of the band throughout.",,,"May 31, 2024",Snippet,Screen Recording,All My Friends Are Aliens
Moon Music,All My Friends Are Aliens (A Moon Song),"OG Filename: ALL MY FRIENDS ARE ALIENS (A MOON SONG) JAM AMS SC #4 amb jam1 2 with voc 20230719
Can be seen in Chris' Moon Music notebook.",,,N/A,Confirmed,Not Available,N/A
Moon Music,All My Love (Demo),Rougher version with drums much earlier than the released version. Samples Church's strings.,,,,Snippet,Screen Recording,Snippet
Moon Music,Angelsong (Demo),"Instrumental is missing the drums, acoustic guitar, and bass present in the final. Vocals are the same. Potentially the version of the song shown in Seattle in 2023.",,,,Snippet,High Quality,Snippet
Moon Music,Angels Listen,Rough demo with a quirky instrumental from 2022.,,,,Snippet,High Quality,Snippet
Moon Music,Arabesque (Elyanna Version),Played live once. Features an alternate verse sung in Arabic by Elyanna.,,,,Full,Recording,Arabesque (Elyanna Version)
Moon Music,Centuries,Written in Chris' Moon Music Notebook. 8 minute jam with Nile Rodgers.,,,N/A,Not Publicly Available,Not Available,N/A
Moon Music,Colores,"OG Filename: COLORES RF demo ref X 20220107E
Rough demo played mostly on acoustic guitar and sung partly in Spanish. The name comes from the Spanish word for 'colours'.",,,,Snippet,High Quality,Snippet
Moon Music,⭐ Earthling [V1],"OG Filename: EARTHLING ref to Dan X 20221207D
Piano ballad with Chris pitched up to imitate an alien.",3:59,,"Mar 12, 2024",Full,High Quality,Earthling
Moon Music,Earthling [V2],Alternate version of the song without Chris pitched up.,,,N/A,Not Publicly Available,Not Available,N/A
Moon Music,Elodie (Demo),Instrumental piano demo. Later turned into MOON MUSiC.,,,N/A,Not Publicly Available,Not Available,N/A
Moon Music,Feels Like I'm Falling In Love (Demo),Early lyrics mentioning Cupid can be seen in Chris' Moon Music Notebook. Angel Moon is featured more prominently.,,,N/A,Not Publicly Available,Not Available,N/A
Moon Music,feelslikeimfallinginlove (Jam),"OG Filename: feelslikeimfallinginlove soundcheck AMS SC #4 amb jams 2 20230719 jam
Can be seen in Chris' Moon Music notebook. Part of a soundcheck during an MOTS tour show in Amsterdam.",,,N/A,Confirmed,Not Available,N/A
Moon Music,FRNDZ / Friendz,Demo of Man in The Moon with different lyrics.,,,N/A,Not Publicly Available,Not Available,N/A
Moon Music,From Earth With Love (2022),"OG Filename: FROM EARTH WITH LOVE 2022 CHA FR gtrs ref X 20220719E
Guitar jam from 2022 - new version of Spanish Rain.",,,,Partial,Screen Recording,Partial
Moon Music,Good Feelings (2022),"OG Filename: GOOD FEELINGS RAK NP X 20221209C
Similar to the 2020 demo, but with improved mixing and some new lyrics.",,,"Oct 2, 2025",Snippet,Tagged,Snippet
Moon Music,✨ Good Feelings (2023),"OG Filename: GOOD FEELINGS LDN beach dbls ref X 20230903C
Demo of the final version of the song without Ayra Starr (instead sung by Chris pitched up).",3:36,,,Partial,Screen Recording,"Partial
Snippet"
Moon Music,GOOD FEELiNGS (Elyanna Version),"Played live on the MOTSWT in 2025. Features an alternate verse sung in Arabic by Elyanna, who also provides backing vocals throughout. This version also doesn't include Angel Moon.",,,"Jan 8, 2025",Full,Recording,GOOD FEELiNGS (Elyanna Version)
Moon Music,"Jupiter (EDM Version)
(feat. Camila Cabello)",Rougher version with EDM elements. Features Camila Cabello singing backing vocals.,,,,Snippet,High Quality,Snippets
Moon Music,Jupiter (Jam),"OG Filename: JUPITER Gothenburg #4 SC jams ref 20230713
Can be seen in Chris' Moon Music Notebook. Over 30 minutes long.",30:00+,,N/A,Confirmed,Not Available,N/A
Moon Music,Jupiter (2023) [V1],"OG Filename: JUPITER RikIbizaSesh RikComp FL MonMix WP 20230819N
Demo from 2023. This version is half an octave down (C Major) and includes crowd samples.",3:24,,"Mar 31, 2025",OG File,Lossless,Jupiter (2023) [V1]
Moon Music,Jupiter (2023) [V2],"OG Filename: JUPITER RikIbizaSesh RikComp FL MonMix WP tweaks 20230824D
Features more production and better mixing than the previous version.",3:24,,"Mar 31, 2025",OG File,Lossless,Jupiter (2023) [V2]
Moon Music,Jupiter (Pre-Final Mix),Near-final version of Jupiter leaked shortly before Moon Music's release. Identical to the final version except for lacking an extra melody over the last post-chorus.,4:00,,,Full,CD Quality,Jupiter (Pre-Final Mix)
Moon Music,Live at River Plate (Audio Mixes),"OG Filename: BUENOSAIRESFLR620230221 (and many more)
Multiple project files for Live at River Plate's audio mixes exist with dates ranging from January to March 2023 (prior to the River Plate film's April 2023 release).",,,N/A,Confirmed,Not Available,N/A
Moon Music,Luminous,Seen on an early Moon Music tracklist. Related to Jupiter.,,,N/A,Confirmed,Not Available,N/A
Moon Music,Luna,Written on a whiteboard in 2024.,,,N/A,Not Publicly Available,Not Available,N/A
Moon Music,Man in The Moon (Demo),A snippet of an alternate version of Man in The Moon is featured on the visit_singapore Instagram page. Features a different instrumental than the released version.,,,N/A,Snippet,Recording,Snippet
Moon Music,m.u.s.i.c.,"A small snippet is featured on ALiEN HiTS / ALiEN RADiO. Allegedly 80s / synthpop-esque, in the vein of Dua Lipa",~4:00,,N/A,Confirmed,Not Available,N/A
Moon Music,Miserere,"Written on a whiteboard in 2023. A Gregorian chant of the word ""miserere"".",,,N/A,Not Publicly Available,Not Available,N/A
Moon Music,MOON MUSiiC / MOON MUSiC 2,"Written in Moon Music's Notebook on an early tracklist. Early version of Alien Hits / Alien Radio. One version is comprised of: 🌈, AETERNA & NEON FOREST.",,,N/A,Confirmed,Not Available,N/A
Moon Music,MOON MUSiiiC / MOON MUSiC 3,Written in Moon Music's Notebook on an early tracklist. Every version of the song seems to be a renamed Earthling.,,,N/A,Confirmed,Not Available,N/A
Moon Music,Moon Song i,Written in Moon Music's Notebook on an early tracklist.,,,N/A,Confirmed,Not Available,N/A
Moon Music,Neon Forest,"OG Filename: NEON FOREST RF edits ref 20230127D
Full version of the song.",,,"May 31, 2024",Snippet,Screen Recording,Snippet
Moon Music,Neon Moon,Part of an early Alien Hits / Alien Radio. Written in Chris' Moon Music Notebook.,,,N/A,Confirmed,Not Available,N/A
Moon Music,Neon Rainbow,Part of an early Alien Hits / Alien Radio. Written in Chris' Moon Music Notebook.,,,N/A,Confirmed,Not Available,N/A
Moon Music,"Old Age
(feat. Dick Van Dyke)",Improvised song made by Chris during the filming of ALL MY LOVE's music video.,,,"Dec 6, 2024",Full,Recording,Old Age
Moon Music,ONE IN A MILLION,Written in Chris' Moon Music Notebook.,,,N/A,Confirmed,Not Available,N/A
Moon Music,One Nation,Potentially related to One World. Features a Maya Angelou speech. At one point stylized as both 🌈 and 🌘🌗🌖🌕,,,N/A,Not Publicly Available,Not Available,N/A
Moon Music,One World (Demo),Played live during the MOTSWT. The second half is only strings. A studio recording was made the night before its live debut.,,,,Full,Recording,"Full Live Recording
Studio Snippet"
Moon Music,Opus 5,Snippet featured in Alien Hits / Alien Radio. Features classical Japanese guitar from Kaori Muraji.,,,N/A,Confirmed,Not Available,N/A
Moon Music,🗑️ Orange,Played live once in 2024 as a tribute to Luton Town FC. The melody was reused for the hidden track on ONE WORLD.,,,,Full,Recording,Orange
Moon Music,Robot,"OG Filename: ROBOT TreeA structure ref X 20220614A
Shortened version of the 2021 demos with the first verse being autotuned.",,,N/A,Confirmed,Not Available,N/A
Moon Music,Snowfall Somewhere Warm,Written in Chris' Moon Music Notebook. Potentially related to Snow (falling on Christmas day) or global warming (the concept),,,,Confirmed,Not Available,N/A
Moon Music,SPRAYLiENS,"Written in Chris' Moon Music Notebook - confirmed to be part of an early ALiEN HiTS / ALiEN RADiO with Neon Forest. Next to it are the words: 'The Blob He Sprays'. Possibly connected to Mylo Xyloto, given the themes of graffiti/spraypaint.",,,N/A,Confirmed,Not Available,N/A
Moon Music,Sunshine (Jam),Features Hal Walker (?) playing Low Key Gliding similarly to how it is sampled on Sunshine.,,,,Snippet,Low Quality,Snippet
Moon Music,"SUNSHiNE (Stylized as ☀️)
(feat. Hal Walker)",A snippet with Angel Moon is included on ALiEN HiTS / ALiEN RADiO. Samples Hal Walker's Low Key Gliding - re-recorded by Walker himself.,,,,Snippet,High Quality,Snippet
Moon Music,The Lightclub 2024 (Stylized as 🪩),"Medley made for the MOTSWT in 2024. It consists of Infinity Sign (with elements of ETIAW), Something Just Like This, and a remix of the latter using Martin Garrix's Breakaway.",,,,Full,Recording,The Lightclub 2024
Moon Music,⭐ The Only One,"OG Filename: THE ONLY ONE RF new C3A voc ref X 20230418C
Better mix than the previous versions, also features new lyrics towards the end. Features Moses Martin on a revamped bridge.",2:44,,"Apr 14, 2024",OG File,Lossless,The Only One
Moon Music,🗑️ The Only One (Alternate Mix),"OG Filename: THE ONLY ONE AMS temp voc ref X 20230418A
Remix of The Only One with odd mixing. The vocals are pitched down while the instrumental is pitched up.",2:11,,"May 17, 2024",Partial,Screen Recording,The Only One (Alternate Mix)
Moon Music,The Only One (A Moon Song),Written in Chris' Moon Music Notebook. Shorter lyrics than previous versions and the pre-choruses are swapped.,,,N/A,Confirmed,Not Available,N/A
Moon Music,The Race,"Confirmed in a Q&A that it was in contention to be on Moon Music. Ultimately, the song never made it past the final drafts stage for the tracklist.",,,N/A,Confirmed,Not Available,N/A
Moon Music,Trillionaire,"Mentioned in an interview. Considered a 'silly song' by Chris about ""feeling like a trillionaire"" when you're with someone and is likely to never release.",,,N/A,Confirmed,Not Available,N/A
Moon Music,UFO Pt. 2,Written on a whiteboard in 2023.,,,N/A,Confirmed,Not Available,N/A
Moon Music,Unknown,Instrumental ambient piece that Chris wrote. Mentioned in an interview where Chris described it as 'calm like a fountain'.,,,N/A,Confirmed,Not Available,N/A
Moon Music,Unknown,"A 2025 soundcheck song seemingly had the lyrics ""in a world without you"".",,,"Apr 14, 2025",Partial,Recording,World Without You (2025)
Moon Music,Unknown,Unknown song played during soundcheck in 2025. Falsely rumoured to be m.u.s.i.c. (Debunked by Guy during Car Kid's 2025 interview),,,,Partial,Recording,LINK NEEDED
Moon Music,WE PRAY (Prog Rock Demo),Mentioned in an interview. Likely created before any features were added.,,,N/A,Confirmed,Not Available,N/A
Moon Music,WE PRAY (Demo),"Features Little Simz, Burna Boy and another unknown artist. Lyrics are completely different and some can be seen in the Notebook. Elements of the demo were included in the TWICE release.",,,,Snippet,High Quality,Snippet
Moon Music,WE PRAY (And So We Pray Version),Alternate version of We Pray with a one-minute preview on YouTube that sounds identical to the single version. Never released despite being previewed.,,,"Aug 28, 2024",Snippet,High Quality,Snippet
Moon Music,WE PRAY (Elyanna Alt. Mix),Has louder Elyanna backing vocals and features an additional lyric from TINI on the final chorus.,,,,Snippet,High Quality,LINK NEEDED
Moon Music,🗑️ WE PRAY (QVC Version),Shortened. Features a new verse sung by an African choir.,,,,Full,Recording,WE PRAY (QVC Version)
Moon Music,✨ Weekday,Written on a whiteboard in 2023. Rough demo with a trap beat.,,,,Snippet,High Quality,Snippet
Moon Music,Weirdo (2023),Original Everyday Life instrumental. Worked on in 2023.,,,N/A,Not Publicly Available,Not Available,N/A
Moon Music,✨ You're The One For Me,"OG Filename: YOU'RE THE ONE FOR ME RF demo ref X 20220107B
Rough demo of Chris jamming on guitar. Samples an early version of Church (Tuscany).",,,"Mar 31, 2025",Full,High Quality,You're The One For Me
!,10/5/2025 Wronguy Escapes the shadow realm,He wandered around for a bit before exiting the planets asthposhere on 5/15/2026,,,,,,
"0 OG File(s)
0 Full
0 Tagged
0 Partial
0 Snippet(s)
2 Unavailable","Music Of The Spheres, Vol. 3",,,,,,,
Musical,End of Time,"A phrase written by Chris in a note to a fan. Likely a tease of a song/EP/album title given it being written in quotes next to the year 2027, although its meaning is unconfirmed.",,,N/A,Upcoming,Not Available,N/A
Musical,Robot,Rumoured to be reworked for this era.,,,N/A,Rumored,Not Available,N/A
Musical,Teardrops,"Chris played a piano melody in a 2025 charity gig, with the printed setlist naming it Teardrops. Chris also stated that he had played new songs to Guy, meaning this could potentially be one of them.",,,N/A,Upcoming,Not Available,N/A
Musical,UFO Pt. 2,Rumoured to be reworked for this era.,,,N/A,Rumored,Not Available,N/A
Musical,Weirdo,"Confirmed by Chris and Phil to be on LP11, though this may have changed since.",,,N/A,Upcoming,Not Available,N/A
"0 OG File(s)
0 Full
0 Tagged
0 Partial
0 Snippet(s)
3 Unavailable",Coldplay (LP12),,,,,,,
Coldplay,Famous Old Painters,Rumoured to be reworked for this era.,,,N/A,Rumored,Not Available,N/A
Coldplay,Silver Bird (Us Against The World Pt. 2),Rumoured to be reworked for this era.,,,N/A,Rumored,Not Available,N/A
Coldplay,Wedding Bells,Rumoured to be reworked for this era.,,,N/A,Rumored,Not Available,N/A
"0 OG File(s)
0 Full
0 Tagged
0 Partial
0 Snippet(s)
1 Unavailable",Unknown Era,,,,,,,
Parachutes anniversary,?? Annverisary edition,COULD Possibly happen. Due to alphabetica might not being possible. Due to the amount of demos & Unreleased material. Similar to what linkin park does with their anniversary editions. Coldplay could and most likely do the same with the amount on unrelease content seen. What may be included would be 1998-2000 Being. The cancelled Blueroom album & including other throwaway demos not included in parachutes. Alongside demos from The Parachutes album itself.,,,N/A,Rumored,Not Available,
AROBTTH Anniversary,?? Annverisary edition,COULD Possibly happen. Due to alphabetica might not being possible. Due to the amount of demos & Unreleased material. Similar to what linkin park does with their anniversary editions. Coldplay could and most likely do the same with the amount on unrelease content seen. What may be included would be 2000-2001 demos & what not. Being demos & Other throwaway tracks.,,,N/A,Rumored,Not Available,
X&Y Anniversary,?? Annverisary edition,"COULD Possibly happen. Due to alphabetica might not being possible. Due to the amount of demos & Unreleased material. Similar to what linkin park does with their anniversary editions. Coldplay could and most likely do the same with the amount on unrelease content seen. What may be included would be 2003-2005, Including content from Zero Theory, & what formed into the final X&Y, Alongside a potentional Live DVD Release of ""How We See The World Part 1""",,,N/A,Rumored,Not Available,
Viva Anniversary,?? Annverisary edition,"COULD Possibly happen. Due to alphabetica might not being possible. Due to the amount of demos & Unreleased material. Similar to what linkin park does with their anniversary editions. Coldplay could and most likely do the same with the amount on unrelease content seen. What may be included would be. Content from early LP4 (P.K.A Leftrightleftrightleft) Demo's Outtakes throwaway demos. What is less likely to happen is the release of Barcelona 2009 Also known as ""How We See The World Part 2""",,,N/A,Rumored,Not Available,
Unknown Era,Blues Jam Session (Improvised),Registered to ASCAP.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Brilliant,Registered to ASCAP.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Charlie Brown Thanksgiving,Registered to ASCAP. Brian Eno is listed as a writer.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Could It Be,"Registered to ASCAP. Interestingly, Chris Martin is listed as a performer but not a writer.",,,N/A,Confirmed,Not Available,N/A
Unknown Era,Daisy The Pajama Monster,Registered to eCO.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Don't Go,"Registered to ASCAP. Interestingly, Chris Martin is not listed as a writer.",,,N/A,Confirmed,Not Available,N/A
Unknown Era,I Tried,Registered to ASCAP.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,If Your Monster Wears Pajamas,Registered to eCO.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Need U Bad,Registered to ASCAP.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Never Lost,Registered to a song registry.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Nipper The Pajama Monster,Registered to eCO.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Radio Dial / Waltz in B Minor,Registered to ASCAP. Potentially related to Kaleidoscope and/or Ballad of St. John.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Shooting Star,Registered to a song registry.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Stinky and Friends to the Rescue,Registered to eCO.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Tasty,Registered to ASCAP. Features Brian Eno and Rael Jones. Likely related to the AHFOD documentary as Rael Jones was the composer of a few tracks for it.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Unknown,Mentioned by Chris during the Tuscany sessions - likely from the Wedding Album era. The verses from the song were later used in Until The Water Flows Over 2020.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Un-named Studio Piano,Registered to ASCAP.,,,N/A,Confirmed,Not Available,N/A
Unknown Era,Vincent The Pajama Monster,Registered to eCO.,,,N/A,Confirmed,Not Available,N/A
