"Era","Name","Notes","Length","Release Date","Type","Streaming","Link(s)"
"BINGEDRINKINGMUSIC","my x was poison 999
(prod. DT & Nick Mira)
(X-Poison, My X Was Poison)","OG Filename: X-POISON","","Oct 1, 2017","Single","No","https://soundcloud.com/uiceheidd/my-x-was-poison-999-prod-sidepce-x-nick-mira?si=bb7a00510fa540c7ab8ae3810f86ee66&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing"
"NOTHING'S DIFFERENT ﹤/3","⭐️ ALL GIRLS ARE THE SAME 999
(prod. Nick Mira)
(All Girls Are The Same, AGATS (Pt. 1), Same (Pt. 1), Same)","OG Filename: same
Original mix of All Girls Are The Same, released as Track 1 on NOTHING'S DIFFERENT </3. Has much better mixing on the vocals in comparison to the streaming version.","","Dec 22, 2017","Album Track","No",""
"NOTHING'S DIFFERENT ﹤/3","DARK PLACE </3 (demo)
(prod. Nick Mira)","OG Filename: dark place
Removed from the project by Grade A in 2020.","","Dec 22, 2017","Album Track","No",""
"NOTHING'S DIFFERENT ﹤/3","DENIAL </3 (demo)
(prod. Larva Casel & Wakizashi)","OG Filename: denial","","Dec 22, 2017","Album Track","No",""
"NOTHING'S DIFFERENT ﹤/3","ON MY MIND
(prod. DT & Taz Taylor)","OG Filename: ON MY MIND-JYK","","Nov 17, 2017","Single","No",""
"NOTHING'S DIFFERENT ﹤/3","OLD ME </3
(prod. Nick Mira)
(OLD ME </3 999)","OG Filename: OLD ME","","Dec 6, 2017","Single","No",""
"Goodbye & Good Riddance","Intro
(feat. ToiNoStory) (prod. Donn Robb & TyMadeIt)
(Fuck You Bella (Skit))","Track 1 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/intro/1407165109?i=1407165114"
"Goodbye & Good Riddance","All Girls Are The Same
(prod. Nick Mira)
(AGATS (Pt. 1), ALL GIRLS ARE THE SAME 999, Same (Pt. 1), Same)","Track 2 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/all-girls-are-the-same/1407165109?i=1407165116"
"Goodbye & Good Riddance","Lucid Dreams
(prod. Nick Mira & Dominic Miller)
(Lucid Dreams (Forget Me), Lucid Dreams (Pt. 1), Remember Me)","Track 3 on Goodbye & Good Riddance. Released on JuiceWRLD 9 9 9 before being added to streaming platforms as a single on May 4th, 2018, as ""Lucid Dreams (Forget Me)."" It was then re-released as just ""Lucid Dreams"" as the second lead single for Goodbye & Good Riddance.","","May 4, 2018","Album Track","Yes","https://music.apple.com/us/album/lucid-dreams/1407165109?i=1407165118"
"Goodbye & Good Riddance","⭐️ Lean Wit' Me
(prod. Nick Mira)
(Die Young)","Track 4 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/lean-wit-me/1407165109?i=1407165431"
"Goodbye & Good Riddance","⭐️ I'm Still
(prod. Nick Mira & YogeshST)","Track 5 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/im-still/1407165109?i=1407165436"
"Goodbye & Good Riddance","Betrayal (Skit)
(feat. ToiNoStory) (prod. Donn Robb & TyMadeIt)
(Bella's Betrayal (Skit))","Track 6 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/betrayal-skit/1407165109?i=1407165438"
"Goodbye & Good Riddance","Candles
(prod. Nick Mira, Jo L'Z & Taz Taylor)
(Insecure)","Track 7 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/candles/1407165109?i=1407165440"
"Goodbye & Good Riddance","Scared Of Love
(prod. Ghost Loft & Mitch Mula)
(Scared To Love)","Track 8 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/scared-of-love/1407165109?i=1407165454"
"Goodbye & Good Riddance","Used To
(prod. Nick Mira & NAGI)","Track 9 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/used-to/1407165109?i=1407165456"
"Goodbye & Good Riddance","Karma (Skit)
(feat. ToiNoStory) (prod. Donn Robb & TyMadeIt)
(Bella's Karma (Skit))","Track 10 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/karma-skit/1407165109?i=1407165458"
"Goodbye & Good Riddance","Hurt Me
(prod. DT)
(Sticks & Stones, sticks & stones (closure))","Track 11 on Goodbye & Good Riddance. Originally released as ""Sticks & Stones"" on JuiceWRLD 9 9 9.","","May 23, 2018","Album Track","Yes","https://open.spotify.com/track/3XRQT7EoS4U87rUuJwg5P3?si=8377e272e58e49af
https://music.apple.com/ca/album/hurt-me/1569747578?i=1569747600"
"Goodbye & Good Riddance","Black & White
(prod. Benny Blanco & Cashmere Cat)
(Friends)","Track 12 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/black-white/1407165109?i=1407165921"
"Goodbye & Good Riddance","Long Gone
(prod. Cardo Got Wings & RicandThadeus)
(Long Gone (Pt. 1))","Track 13 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/long-gone/1407165109?i=1407165922"
"Goodbye & Good Riddance","End Of The Road
(prod. Nick Mira)","Track 14 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/end-of-the-road/1407165109?i=1407165925"
"Goodbye & Good Riddance","⭐️ I'll Be Fine
(prod. Nick Mira & JRHITMAKER)","Track 15 on Goodbye & Good Riddance.","","May 23, 2018","Album Track","Yes","https://music.apple.com/us/album/ill-be-fine/1407165109?i=1407165927"
"Goodbye & Good Riddance","Wasted
(feat. Lil Uzi Vert) (prod. CBMIX)","","","Jul 10, 2018","Album Track","Yes","https://music.apple.com/us/album/wasted-feat-lil-uzi-vert/1407165109?i=1407165432"
