Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
Starboy,"Starboy (Kygo Remix)
(feat. Daft Punk) (prod. Kygo)",Kygo remix of 'Starboy'. Available on streaming alongside a physical release only on the Target exclusive CD & Japanese physicals.,4:04,"Nov 11, 2016",Single,Yes,https://open.spotify.com/track/6LJFgCd9wU2VptHEwz2Wl3?si=afc0069082f54dd7
Starboy,"⭐️ I Feel It Coming
(feat. Daft Punk) (prod. Daft Punk, Cirkut, Doc McKinney & The Weeknd)","3rd single from 'Starboy' released a week before the album, alongside 'Party Monster', later becoming track 18 on the album.",4:29,"Nov 18, 2016",Album Track,Yes,https://open.spotify.com/track/3dhjNA0jGA8vHBQ1VdD6vV?si=c916ec7dded24eee
Starboy,"Party Monster
(prod. Ben Billions, Doc McKinney & The Weeknd)","4th single from 'Starboy' released a week before the album, 'I Feel It Coming', later becoming track 2 on the album.",4:09,"Nov 18, 2016",Album Track,Yes,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt?si=302cccc6364944cc
Starboy,"⭐️ Reminder
(prod. Mano, Doc McKinney & Cirkut)","Track 4 on 'Starboy', later released as the 5th single sent to rythmic contemporary radio on May 9th, 2017.",3:38,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI?si=a8cc9680f83f4a16
Starboy,"Rockin'
(prod. The Weeknd, Max Martin & Ali Payami)","Track 5 on 'Starboy', later becoming an international single sent to contemporary radio in France on May 9th, 2017.",3:52,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE?si=d6f47a0d1e0143d0
Starboy,"Secrets
(prod. The Weeknd, Doc McKinney & Cirkut)","Track 6 on 'Starboy', has an interpolation of The Romantics song titled 'Talking In Your Sleep'. Tears For Fears' song 'Pale Shelter' is also sampled for the backing track. Sent out as a single in Italy to contemporary radio on November 10th, 2017.",4:25,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/00NAQYOP4AmWR549nnYJZu?si=adb08e4f03e64472
Starboy,"True Colors
(prod. The Weeknd, Tommy Swish, benny blanco, Cashmere Cat & Jake One)",Track 7 on 'Starboy'.,3:26,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/1oGdVdYjeQvojGKDddxLQQ?si=e9a104ac206046a5
Starboy,"⭐️ Stargirl Interlude
(feat. Lana Del Rey) (prod. Doc McKinney & Labrinth)",Track 8 on 'Starboy'.,1:51,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/4EDijkJdHBZZ0GwJ12iTAj?si=a803367089284322
Starboy,"⭐️ Sidewalks
(feat. Kendrick Lamar) (prod. Bobby Raps, Doc McKinney & Ali Shaheed Muhammed)",Track 9 on 'Starboy'. Features Kendrick Lamar and Daniel Wilson vocals at the end.,3:51,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko?si=4a2b2d4def944fad
Starboy,"Six Feet Under
(prod. The Weeknd, Doc McKinney, Ben Billions, Metro Boomin & Cirkut)",Track 10 on 'Starboy'. Features uncredited vocals from Future.,3:57,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY?si=794b9f13002e490c
Starboy,"Love To Lay
(prod. The Weeknd, Ali Payami & Max Martin)",Track 11 on 'Starboy'.,3:43,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/27BgDmciSjoxTG0almHTpZ?si=c936e8756cb74dae
Starboy,"A Lonely Night
(prod. Ali Payami & Max Martin)",Track 12 on 'Starboy'.,3:40,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/0ifooM33X1iBxVYyOkSbXW?si=b03cc7fbbb5b421d
Starboy,"Attention
(prod. The Weeknd, Ging, benny blanco & Cashmere Cat)",Track 13 on 'Starboy'.,3:17,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/6pDVjCUA3B1vg9waKutAsv?si=92397dabc6444264
Starboy,"Ordinary Life
(prod. Doc McKinney & Cirkut)",Track 14 on 'Starboy'.,3:41,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/15k2nBQJ0teDmPZHrOXL2N?si=492b76c18b1c4e64
Starboy,"Nothing Without You
(prod. Boaz van de Beatz, Diplo, The Weeknd, Ben Billons & Cirkut)
(Without You)",Track 15 on 'Starboy'.,3:18,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/57qiTKh8bVX0VtfUNTQqhw?si=de46e09a36e1440a
Starboy,"All I Know
(feat. Future) (prod. The Weeknd, Ben Billions & Cashmere Cat)",Track 16 on 'Starboy'.,5:21,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/0NWqNXBJTpXbkI5rPWNy3p?si=10c05cc5c60842bf
Starboy,"⭐️ Die For You
(prod. Cirkut, Doc McKinney, The Weeknd, Cashmere Cat & Prince 85)","Track 17 on 'Starboy', later became a single sent to rythmic contemporary radio on September 19th, 2017.",4:20,"Nov 25, 2016",Album Track,Yes,https://open.spotify.com/track/2Ch7LmS7r2Gy2kc64wv3Bz?si=bb8718f3b3344a49
"0 Album Track
1 Single
6 Feature
0 Production
2 Other","Untitled
(Upbeat Album, 2017 Album)","(11/23/2016) (Starboy is released)
(08/XX/2017) (Abel and Selena break up)",,,Other,,
Post-Starboy,"NAV - Some Way
(feat. The Weeknd) (prod. NAV)",Lead single from NAV's self-titled mixtape.,2:59,"Feb 15, 2017",Feature,Yes,https://open.spotify.com/track/7zxRMhXxJMQCeDDg0rKAVo?si=a305865b8d604933
Post-Starboy,"Future - Comin Out Strong
(feat. The Weeknd) (prod. Cirkut & High Klassified)",Track 2 on Future's 'HNDRXX' album.,4:14,"Feb 24, 2017",Feature,Yes,https://open.spotify.com/track/1B87ZDrD3Pno9hS4stamWO?si=1d1df4d5bcca47de
Post-Starboy,"⭐️ Lana Del Rey - Lust For Life
(feat. The Weeknd) (prod. Kiron Menzies, Lana Del Rey, Dean Reid & Rick Nowels)","Released as a single of Lana Del Rey's album of the same name, becoming track 2 on the album.",4:24,"Apr 19, 2017",Feature,Yes,https://open.spotify.com/track/5hzey1kBGjy3B8tDGcyRTY?si=acd512922bda4436
Post-Starboy,"Cashmere Cat - Plz Don't Go
(feat. Jhene Aiko, Cathy Dennis & The Weeknd) (prod. benny blanco & Cashmere Cat)",Track 10 on Cashmere Cat's album '9'. Features background vocals by The Weeknd & Cathy Dennis.,3:56,"Apr 28, 2017",Other,Yes,https://open.spotify.com/track/5bHb0PhaG1d4V7EnSHqB6n?si=dc31200d81454ed4
Post-Starboy,"French Montana - A Lie
(feat. Max B & The Weeknd) (prod. Masar & Harry Fraud)","Song initially recorded in 2009 with producer Masar recording the Max B vocals. Revisited in 2015-2017 and given to French Montana for his album 'Jungle Rules' as track 4 with Weeknd vocals. Later released as a single on August 15, 2017.",3:46,"Jul 14, 2017",Feature,Yes,https://open.spotify.com/track/1vVNlXi8gf8tZ7OhnEs4VE?si=7bc0f4f6aa574077
Post-Starboy,"Reminder (Remix)
(feat. Young Thug & A$AP Rocky) (prod. Cirkut, Doc McKinney & Mano)","Remix released as a single, later added as a bonus track for 'Starboy (Deluxe)'.",3:41,"Aug 2, 2017",Single,Yes,https://open.spotify.com/track/7F1LWA9sIlTorHUo4amGqk?si=263097dfa1434fee
Post-Starboy,"Lil Uzi Vert - UnFazed
(feat. The Weeknd) (prod. Don Cannon, Maaly Raw, The Weeknd & DaHeala)",Track 10 on Lil Uzi Vert's album 'Luv Is Rage 2'.,3:10,"Aug 25, 2017",Feature,Yes,https://open.spotify.com/track/5O8x1YlmLQopQHErxtDfi9?si=af038b2eab384276
Post-Starboy,"Lana Del Rey - Lust For Life (BloodPop Remix)
(feat. The Weeknd) (prod. BloodPop)",Remix of Lana Del Rey's 'Lust For Life' by BloodPop.,3:22,"Aug 25, 2017",Other,Yes,https://open.spotify.com/track/0TUHBulhcckjtljAxJrRNg?si=fd9c0253fdb34294
Post-Starboy,"Gucci Mane - Curve
(feat. The Weeknd) (prod. NAV & FrostADX)","Promotional single, later becoming track 5 on Gucci Mane's album 'Mr. Davis'.",2:41,"Sep 13, 2017",Feature,Yes,https://open.spotify.com/track/2yuyaYAELoMG4ApV5wJsWR?si=36f1927995644bac
"7 Album Track
1 Single
6 Feature
0 Production
0 Other","My Dear Melancholy,","(12/XX/2017) (Abel starts recording for the project on tour)
(03/30/2018) (My Dear Melancholy, is released)",,,Other,,
"My Dear Melancholy,","⭐️ Pray For Me
(with Kendrick Lamar) (prod. Ging & Doc McKinney)","Single released as part of the 'Black Panther: The Album' compilation album executive produced by Kendrick Lamar & Top Dawg Entertainment, becoming track 14 on the album.",3:31,"Feb 2, 2018",Single,Yes,https://open.spotify.com/track/77UjLW8j5UAGAGVGhR5oUK?si=eff4895ccbfb4f81
"My Dear Melancholy,","Trouble - Come Thru
(feat. The Weeknd) (prod. Aubz Made It, 30 Roc & Mike WiLL Made-It)",Track 10 on Trouble's mixtape 'Edgewood'.,3:21,"Mar 23, 2018",Feature,Yes,https://open.spotify.com/track/6yL7sgixx0rUkSd0hRAy4U?si=2417cb19226d4c61
"My Dear Melancholy,","⭐️ Call Out My Name
(prod. Ging)","Track 1 on 'My Dear Melancholy,' and the sole single off the project. Sent to rhythmic contemporary radio on April 10th, 2018.",3:48,"Mar 30, 2018",Album Track,Yes,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN?si=ebeda74b24614b68
"My Dear Melancholy,","Try Me
(prod. DaHeala, Marz, Ging & Mike WiLL Made-It)","Track 2 on 'My Dear Melancholy,'.",3:41,"Mar 30, 2018",Album Track,Yes,https://open.spotify.com/track/4ppTAJUbNXELZcoUaL90wo?si=a64db4d6150148a1
"My Dear Melancholy,","Wasted Times
(prod. Ging & Skrillex)","Track 3 on 'My Dear Melancholy,'.",3:40,"Mar 30, 2018",Album Track,Yes,https://open.spotify.com/track/7DKS0rX27cCEPsK0R6tFWS?si=9414de5b45aa471c
"My Dear Melancholy,","I Was Never There
(with Gesaffelstein) (prod. Ging & Gesaffelstein)","Track 4 on 'My Dear Melancholy,'.",4:01,"Mar 30, 2018",Album Track,Yes,https://open.spotify.com/track/1cKHdTo9u0ZymJdPGSh6nq?si=e6437f204e1247fb
"My Dear Melancholy,","Hurt You
(with Gesaffelstein) (prod. Cirkut, Guy-Manuel de Homem-Christo & Gesaffelstein)","Track 5 on 'My Dear Melancholy,'.",3:50,"Mar 30, 2018",Album Track,Yes,https://open.spotify.com/track/6QdnKD1zwEgyOWtkrdzlOF?si=c66406bbc11041d4
"My Dear Melancholy,","Privilege
(prod. DaHeala & Ging)","Track 6 on 'My Dear Melancholy,'.",2:50,"Mar 30, 2018",Album Track,Yes,https://open.spotify.com/track/0Nwar8rweBUyfyuoyjjUvk?si=3fe2fce802a3445b
"My Dear Melancholy,","Call Out My Name (Acapella)
(prod. Ging)","Track 7 on 'My Dear Melancholy,'. Acapella for 'Call Out My Name'. Meant to be listened at the time Abel went on hiatus to work on 'After Hours'. Pulled from streaming services at some point.",3:44,"Mar 30, 2018",Album Track,Yes,https://open.spotify.com/track/5PTfZsGlsDDPH8i3PdQnXJ?si=3226147a0a854771
"My Dear Melancholy,","Rae Sremmurd - Bedtime Stories
(feat. The Weeknd) (prod. Marz & Mike WiLL Made-It)",Track 3 from Rae Sremmurd's album 'S3RMM'. Made towards the end of 'The Legend of The Fall' Tour.,4:52,"May 4, 2018",Feature,Yes,https://open.spotify.com/track/6nI74KsH94IN0J2vp5shdT?si=d8b88212713d40ff
"My Dear Melancholy,","Belly - What You Want
(feat. The Weeknd) (prod. The ANMLS, Cirkut & NAV)","Third single from Belly's 'IMMIGRANT' album released May 24th, 2018.",3:15,"May 24, 2018",Feature,Yes,https://open.spotify.com/track/4RMqA9GixWNB7H6coZFXJN?si=2787a668385e41d2
"My Dear Melancholy,","Travis Scott - SKELETONS
(feat. The Weeknd, Pharrell Williams & Tame Impala) (prod. Travis Scott & Kevin Parker)",Track 7 on 'ASTROWORLD' by Travis Scott. Was briefly given to Kanye West for his album 'LOVE EVERYONE' and later given back to Travis.,2:25,"Aug 3, 2018",Feature,Yes,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl?si=827f4d5fc9d54a7e
"My Dear Melancholy,","⭐️ Travis Scott - WAKE UP
(feat. The Weeknd) (prod. John Mayer, Ging, Wallis Lane & Sevn Thomas)
(Don't Wanna Wake Up)","Track 8 on 'ASTROWORLD' by Travis Scott. Originally was a solo Weeknd song before being given to Travis Scott. Was later released as a single on March 26th, 2019.",3:51,"Aug 3, 2018",Feature,Yes,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG?si=9adb4271c52b4680
"My Dear Melancholy,","Nicki Minaj - Thought I Knew You
(feat. The Weeknd) (prod. J. Reid)",Track 7 on 'Queen' by Nicki Minaj.,3:18,"Aug 10, 2018",Feature,Yes,https://open.spotify.com/track/5vAEnWrHxLv78uwZrAJcX6?si=a232a04b16164373
"0 Album Track
0 Single
0 Feature
0 Production
0 Other","After Hours [V1]
(Chapter VI)","(11/07/2018) (Chapter VI is announced at a HXOUSE event)
(03/XX/2019) (Illangelo steps in to work on 'After Hours')",,,Other,,
After Hours [V1],"⭐️ Gesaffelstein - Lost In The Fire
(with The Weeknd) (prod. The Weeknd, Nate Donmoyer, DaHeala & Gesaffelstein)","Single from Gesaffelstein's 'Hyperion', becoming track 3 on the album.",3:22,"Jan 11, 2019",Feature,Yes,https://open.spotify.com/track/2vXKRlJBXyOcvZYTdNeckS?si=21f8eb2e8bbb48ab
"18 Album Track
5 Single
6 Feature
0 Production
9 Other",After Hours [V2],"(03/XX/2019) (Illangelo steps in to work on 'After Hours')
(03/20/2020) (After Hours is released)",,,Other,,
After Hours [V2],"NAV - Price On My Head
(feat. The Weeknd) (prod. Derek Wise & Alexonweed)","Track 6 on NAV's album 'Bad Habits'. Released as a single on March 26th, 2019.",3:37,"Mar 22, 2019",Feature,Yes,https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t?si=d95ae869c95644ff
After Hours [V2],"Power Is Power
(with SZA & Travis Scott) (prod. Myles Martin, DaHeala, Ricky Reed & The Weeknd)","3rd single from the Game Of Thrones' final season soundtrack called 'For The Throne', becoming track 2 on the album.",3:31,"Apr 18, 2019",Single,Yes,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl?si=2ed81afb22d44560
After Hours [V2],"⭐️ Heartless
(prod. Dre Moon, Illangelo, The Weeknd & Metro Boomin)","Lead single for 'After Hours', becoming track 7 on the album.",3:18,"Nov 27, 2019",Album Track,Yes,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8?si=b48ca98ce8d14c57
After Hours [V2],"⭐️ Blinding Lights
(prod. Oscar Holter, Max Martin & The Weeknd)","Second single from 'After Hours' released on November 29th, 2019. Two days after the release of 'Heartless'. Previewed in a Mercedes-Benz commercial on November 24th, 2019.",3:20,"Nov 29, 2019",Album Track,Yes,https://open.spotify.com/track/6qYkmqFsXbj8CQjAdbYz07?si=eece29bb24454ed6
After Hours [V2],"After Hours
(prod. Illangelo, DaHeala, The Weeknd & Mario Winans)","Self-titled song that acts as the 3rd single for 'After Hours', becoming track 13 on the album. Released alongside pre-orders & pre-saves of the album on Feburary 19th, 2020.",6:01,"Feb 19, 2020",Album Track,Yes,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag?si=31a918f39d644c79
After Hours [V2],"Saturday Night Live - On The Couch
(with The Weeknd, Chris Redd, Kenan Thompson, Ego Nwodim, Heidi Gardner, Melissa Villaseñor & Daniel Craig)","Original song made for a 'Saturday Night Live' sketch that aired on March 7th, 2020 when Daniel Craig was host and The Weeknd was the musical host.",3:32,"Mar 7, 2020",Other,No,
After Hours [V2],"⭐️ Alone Again
(prod. Illangelo, DaHeala, The Weeknd & Ging)
(Don't Stop, Alone With You, Never Go Home)",Track 1 on 'After Hours'. Previewed in the 'After Hours' short film.,4:10,"Mar 20, 2020",Album Track,Yes,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E?si=b548d8579d5343ee
After Hours [V2],"Too Late
(prod. Illangelo, DaHeala, Ricky Reed, The Weeknd & Nate Mercereau)",Track 2 on 'After Hours'. Previewed in the 'After Hours' short film.,3:59,"Mar 20, 2020",Album Track,Yes,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3?si=fb04bff41fa14464
After Hours [V2],"Hardest To Love
(prod. The Weeknd, Max Martin & Oscar Holter)",Track 3 on 'After Hours'.,3:31,"Mar 20, 2020",Album Track,Yes,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX?si=523347f6651f4904
After Hours [V2],"Scared To Live
(prod. The Weeknd, Max Martin & Oscar Holter)","Track 4 on 'After Hours'. Debuted live during Saturday Night Live on March 8th, 2020.",3:11,"Mar 20, 2020",Album Track,Yes,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv?si=61703c296d8b4b25
After Hours [V2],"Snowchild
(prod. Illangelo, The Weeknd & DaHeala)",Track 5 on 'After Hours'.,4:07,"Mar 20, 2020",Album Track,Yes,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7?si=37eb03a5e2754857
After Hours [V2],"⭐️ Escape From LA
(prod. Metro Boomin, Illangelo & The Weeknd)",Track 6 on 'After Hours'.,5:55,"Mar 20, 2020",Album Track,Yes,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ?si=fbb2593042a0452b
After Hours [V2],"⭐️ Faith
(prod. Metro Boomin, Illangelo & The Weeknd)",Track 8 on 'After Hours'. Previewed in both the 'Album Title' announcement video & the 'After Hours' short film.,4:43,"Mar 20, 2020",Album Track,Yes,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE?si=78f5422fd8d14ea1
After Hours [V2],"In Your Eyes
(prod. Oscar Holter, Max Martin & The Weeknd)","Track 10 on 'After Hours' with the song being the 4th single, sent to radio stations 4 days later after album release.",3:57,"Mar 20, 2020",Album Track,Yes,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl?si=bb8bc074d8854227
After Hours [V2],"⭐️ Save Your Tears
(prod. Oscar Holter, Max Martin & The Weeknd)","Track 11 on 'After Hours'. 5th and final single, released on November 24th, 2020.",3:35,"Mar 20, 2020",Album Track,Yes,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g?si=91c38408ab9e4823
After Hours [V2],"Repeat After Me (Interlude)
(feat. Tame Impala) (prod. Kevin Parker & Oneohtrix Point Never)",Track 12 on 'After Hours' with uncredited Tame Impala background vocals as well as credited production.,3:15,"Mar 20, 2020",Album Track,Yes,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl?si=7ca12bfe17d54121
After Hours [V2],"Until I Bleed Out
(prod. Prince 85, Notinbed, Oneohtrix Point Never, Metro Boomin & The Weeknd)
(Cut You)",Final track on 'After Hours'.,3:10,"Mar 20, 2020",Album Track,Yes,https://open.spotify.com/track/2BcnxwxBuar5wjCaLqm5N3?si=d521f7c3b4a74cb1
After Hours [V2],"Heartless (Remix)
(feat. Lil Uzi Vert) (prod. Dre Moon, Illangelo, Metro Boomin & The Weeknd)",Remix of 'Heartless' featuring Lil Uzi Vert. Was on the first iteration of 'After Hours (Deluxe)' but moved to a seperate remix EP due to fan backlash.,3:20,"Mar 23, 2020",Other,Yes,https://open.spotify.com/track/7wcoSs40brhyS3htaaDkgD?si=03dec93b4a984624
After Hours [V2],"Blinding Lights (Chromatics Remix)
(prod. Chromatics, Max Martin & Oscar Holter)",Remix of 'Blinding Lights' by Chromatics. Band member Ruth Radelet's spoken word vocals were reused for the tour version of 'Save Your Tears' which was at one point believed by fans to be a real voicemail by Bella Hadid.,4:21,"Mar 23, 2020",Other,Yes,https://open.spotify.com/track/3cyZJVssTbqeGAEF6DFqhc?si=edd7f7093f13473f
After Hours [V2],"Save Your Tears (OPN Remix)
(prod. Oneohtrix Point Never, The Weeknd, Oscar Holter & Max Martin)",OPN remix of 'Save Your Tears' released initially with 'After Hours (Deluxe)' but moved to a seperate remix EP because of fan backlash.,3:40,"Mar 23, 2020",Other,Yes,https://open.spotify.com/track/0e5Cykguk6797AaVUjJI92?si=8ea18c7b1f484371
After Hours [V2],"After Hours (The Blaze Remix)
(prod. The Blaze)",Remix of 'After Hours' from producer group The Blaze. Was on the first version of 'After Hours (Deluxe)' but was moved to a remix EP due to fan backlash.,3:58,"Mar 23, 2020",Other,Yes,https://open.spotify.com/track/3WAXILvmHFoyVHnK0kDK1S?si=dbdf445383884fbc
After Hours [V2],"Scared To Live (SNL Live)
(prod. Oneohtrix Point Never, The Weeknd, Oscar Holter & Max Martin)","Live audio from The Weeknd's Saturday Night Live performance of 'Scared To Live' on March 7th, 2020. Features live synths played by OPN that are not found on the studio version. Released as part of the first iteration of 'After Hours (Deluxe)' but due to fan backlash was moved to a seperate remix EP.",3:38,"Mar 23, 2020",Other,Yes,https://open.spotify.com/track/2MGK1j9rfiTkffb6I7L98w?si=f4e7a64f61d14d56
After Hours [V2],"⭐️ Nothing Compares
(prod. Nate Mercereau, Ricky Reed, DaHeala & The Weeknd)","Track 15 on the re-release of 'After Hours (Deluxe)'. Previewed on March 27th, 2020 by Abel on Instagram Live.",3:43,"Mar 30, 2020",Album Track,Yes,https://open.spotify.com/track/6utQlfLooYsUkq5xUg3vxt?si=0301d0912a94451b
After Hours [V2],"Missed You [V1]
(prod. DaHeala & The Weeknd)","This version of the song was the first version uploaded to streaming services on Mar. 30, 2020. The only difference in the song is a reversed hi-hat sound before the drop at 0:35. The sound effect was removed and the official releases were updated around Apr. of 2020.",2:24,"Mar 30, 2020",Album Track,No,https://youtu.be/iA-K8Rh4rDk
After Hours [V2],"Missed You [V2]
(prod. DaHeala & The Weeknd)","Track 16 on the re-release of 'After Hours (Deluxe)'. Previewed on March 27th, 2020 by Abel on Instagram Live.",2:24,"Mar 30, 2020",Album Track,Yes,https://open.spotify.com/track/5SGEPm9ge10bD4j3ec9UHV?si=5fb9b90f475e4c72
After Hours [V2],"Final Lullaby
(prod. DaHeala & The Weeknd)",Track 17 on the re-release of 'After Hours (Deluxe)'. Previewed by Abel on Instagram Live 5 days before release.,3:05,"Mar 30, 2020",Album Track,Yes,https://open.spotify.com/track/4TA5KWeqdDmgdVPHE7Yj3B?si=4f82b54ef1204c5a
After Hours [V2],"Blinding Lights (Major Lazer Remix)
(prod. Major Lazer, Max Martin & Oscar Holter)",Remix of 'Blinding Lights' by Major Lazer.,3:17,"Apr 15, 2020",Single,Yes,https://open.spotify.com/track/68kQQv6idXUcXIf1n59Y3i?si=3b90d884d691485c
After Hours [V2],"⭐️ The Weeknd's Dark Secret
(prod. The Weeknd, Joel Hurwitz & Asa Taccone)
(I'm A Virgin)","Premired during 'American Dad' Season 15, Episode 2 titled ""A Starboy Is Born"" which guest starred Abel. Written & produced by The Weeknd & Asa Taccone & co-written by Joel Hurwitz. Released on streaming services on October 25th, 2024.",3:14,"May 4, 2020",Other,Yes,https://open.spotify.com/track/7CV1zDlosAewAPPPsbbT25?si=066e2b3b6a2d48fc
After Hours [V2],"In Your Eyes (Remix)
(feat. Doja Cat) (prod. Max Martin, Oscar Holter & The Weeknd)",Remix of 'In Your Eyes' with Doja Cat. Bonus track on the Japanese physicals of 'After Hours (Deluxe)'.,3:57,"May 21, 2020",Single,Yes,https://open.spotify.com/track/0UnTaVkntyh3vqvLEvbpQx?si=70f1e2f3a2e54b06
After Hours [V2],"Juice WRLD - Smile
(with The Weeknd) (prod. Taz Taylor, Cxdy & Nick Mira)
(Sad)","Initially leaked as 'Sad' with an open verse in July 2018, the song would later be completed with The Weeknd filling in the open verses. Released as a single and later added to Juice WRLD's posthumous album 'Legends Never Die'.",3:16,"Aug 7, 2020",Feature,Yes,https://open.spotify.com/track/1EIsJed40cd7Bcv8SXVdqA?si=16f853e6eb1945f8
After Hours [V2],"Calvin Harris - Over Now
(with The Weeknd) (prod. Calvin Harris, Ging & The Weeknd)","OG Filename: Over Now - Main (71420) (MASTERED DK)
Previewed by Abel during a virtual TikTok concert on August 7th, 2020. Later was announced as a single by Calvin Harris.",3:30,"Aug 28, 2020",Feature,Yes,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR?si=126530caf5044d9f
After Hours [V2],"In Your Eyes (Kenny G Remix)
(feat. Kenny G) (prod. Kenny G, Max Martin, Oscar Holter & The Weeknd)",Remix of 'In Your Eyes' with a Kenny G sax solo. Initally performed during The Weeknd's TIME100 performance of 'In Your Eyes'.,4:16,"Oct 16, 2020",Single,Yes,https://open.spotify.com/track/1SySkCqhEG6Z68o2n07Bsr?si=59ae574121ca4e62
After Hours [V2],"Oneohtrix Point Never - No Nightmares
(prod. Oneohtrix Point Never)",Track 8 on Oneohtrix Point Never's album 'Magic Oneohtrix Point Never'. Features uncredited vocals from The Weeknd & Caroline Polachek. Rumored to be one of the few songs worked on in early 'After Hours' sessions.,4:06,"Oct 26, 2020",Other,Yes,https://open.spotify.com/track/7d4CKDt1av9NE0be9bugWW?si=3fbce628ffa84432
After Hours [V2],"Ariana Grande - off the table
(with The Weeknd) (prod. Mr. Franks, Shintaro Yasuda, Travis Sayles & TBHits)",Track 5 on Ariana Grande's album 'Positions'.,3:59,"Oct 30, 2020",Feature,Yes,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD?si=a1f77efe405d437a
After Hours [V2],"Maluma - Hawái (Remix)
(with The Weeknd) (prod. Ily Wonder, Jowan, KEITYN & The Rudeboyz)",Remix of Maluma's Hawái. Features Abel singing the chorus of the song in Spanish alongside Maluma.,3:20,"Nov 5, 2020",Feature,Yes,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F?si=9d26acf0a5734d49
After Hours [V2],"Sabrina Claudio - Christmas Blues
(with The Weeknd) (prod. Sad Money, Kaveh Rastegar & Nasiri)",Released as the title track for Sabrina Claudio's holiday themed album 'Christmas Blues'.,3:25,"Nov 27, 2020",Feature,Yes,https://open.spotify.com/track/2DH1nHJ05F0V71BCKxVNcn?si=b60238df05ec4d6e
After Hours [V2],"Blinding Lights (Remix)
(with ROSALÍA) (prod. The Weeknd, Max Martin, DaHeala & Oscar Holter)",Remix of 'Blinding Lights' with ROSALÍA.,3:36,"Dec 4, 2020",Single,Yes,https://open.spotify.com/track/7MXgrcOQAJ5VwSNUL0lDd3?si=61052feea022411d
"18 Album Track
11 Single
13 Feature
0 Production
7 Other","Dawn FM
(103.5 Dawn FM)","(02/07/2021) (Abel performs at the Super Bowl LV Halftime Show)
(01/07/2022) (Dawn FM is released)",,,Other,,
Dawn FM,"Save Your Tears (Remix)
(with Ariana Grande) (prod. The Weeknd, Max Martin & Oscar Holter)",Remix of 'Save Your Tears' with Ariana Grande. Later added on a re-issue of 'After Hours (Deluxe)' at some point after release.,3:11,"Apr 23, 2021",Other,Yes,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy?si=8bb9b276a13849ec
Dawn FM,"Doja Cat - You Right
(with The Weeknd) (prod. Dr. Luke)",Single and track 8 on Doja Cat's album 'Planet Her'.,3:06,"Jun 24, 2021",Feature,Yes,https://open.spotify.com/track/0IakguBBeTUsAILmugkEam?si=45010bbbc7c84e26
Dawn FM,"Doja Cat - You Right (Extended)
(with The Weeknd) (prod. Dr. Luke)",Track 15 on the deluxe version of Doja Cat's album 'Planet Her'. Has an extended Doja verse and the same amount of Weeknd vocals.,4:06,"Jun 27, 2021",Feature,Yes,https://open.spotify.com/track/4rmwWGh87KY0ouByBEh1zC?si=0a1f09fb782c4119
