Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
"0 OG File(s)
0 Full
0 Tagged
0 Edited
1 Partial
1 Snippet(s)
0 Stem Bounce(s)
0 Unavailable",Got To Be There,"(01–03/??/1969) (The Jackson 5ive sign to Motown Records)
(01/24/1972) (Got To Be There is released)",,,Michael's first solo outing with Motown Records after three years of success with the Jackson 5ive.,,,
Got To Be There,I've Gotta Be Me,"Cover of the Sammy Davis Jr. song of the same name, which is a cover of ""I've Got To Be Me"" from the Broadway musical Golden Rainbow.
Editor Note: If you have the original snippet (not a YouTube reupload), please reach out to us!",,,Apr 2008,Partial,Low Quality,https://pillows.su/f/48d4dcf8dbbf703ea23e96daf1423267
Got To Be There,I Can't Get You Off My Mind,"Only a 37-second snippet has leaked onto the Internet.
Editor Note: If you have the original snippet (not a YouTube reupload), please reach out to us!",,,2000s,Snippet,High Quality,https://pillows.su/f/2c74cb2a019a027c93687d14b18cb1f6
"0 OG File(s)
2 Full
0 Tagged
0 Edited
0 Partial
0 Snippet(s)
1 Stem Bounce(s)
32 Unavailable",Off The Wall,"(01/16/1975) (Forever, Michael is released)
(08/10/1979) (Off The Wall is released)",,,"First album produced by Quincy Jones and the first to be released through the CBS-owned Epic Records, starting a relationship that would last until 1987 and 2002, respectively.",,,
,Early sessions,"(01/16/1975) (Forever, Michael is released)
(03/11/1976) (The Jackson 5ive leave Motown for CBS Records)
(12/04/1978) (Recording sessions for Off The Wall begin)",,,,,,
Off The Wall,"A Baby Smiles
(Baby Smiles)",Named during the 1993 deposition. Lyrics were included in the 1992 poem book Dancing The Dream.,,,,Confirmed,Not Available,
Off The Wall,Disco Kids,Worked on with James Whitney around 1976. Formerly registered at the Library of Congress.,,~1976,,Confirmed,Not Available,
Off The Wall,"Don't Stop [V1]
(Keep On Don't Stop, Don't Stop 'Til You Get Enough)",,,,,Confirmed,Not Available,
Off The Wall,"Fire Is The Feeling [V1]
(ref. Michael Jackson & LaToya Jackson)
(Night Time Lover)","According to LaToya Jackson in the July 31st, 1980 issue of Jet magazine, she and Michael wrote a song for Donna Summer titled ""Fire Is The Feeling"" ""about three years ago."" The song was later re-written and recorded by LaToya under the title ""Night Time Lover"" for her debut studio album. It's unknown if a demo under the title ""Fire Is The Feeling"" was ever recorded.",,~1977,,Rumored,Not Available,
Off The Wall,Goin' To Rio,"Existence confirmed during the 1993 deposition. According to Tom Jobim, it uses musical arrangements that originated in Brazil. While there was a persistent rumor that Carole Bayer Sager co-wrote the track, she has denied ever working on it.",,,,Confirmed,Not Available,
Off The Wall,Goodness Knows (When It's Right),"Worked on with James Whitney around 1975. James later reworked and released it under his own name in 2007, then again in 2020. Formerly registered at the Library of Congress.",,~1975,,Confirmed,Not Available,
Off The Wall,Holiday Inn,Registered at the Library of Congress.,,1976,,Confirmed,Not Available,
Off The Wall,Iowa and other orchestral recordings,"In an interview with Q magazine in 1993, Janet Jackson talked about how Michael had fully orchestrated music, all of which Janet referred to as ""songs to cry for."" They were last seen on a cassette tape in his parents' home, Michael having left it just before heading off to film The Wiz.",,,,Confirmed,Not Available,
Off The Wall,Kentucky,Named during the 1993 deposition.,,~1975,,Confirmed,Not Available,
Off The Wall,Ode to Sorrow,Registered at the Library of Congress.,,1977,,Confirmed,Not Available,
Off The Wall,"Susie [V1]
(Little Susie, Little Suzie)","Home demo. Originally recorded in 1978. Said to sound the same as the HIStory version, with a very similar vocal performance from Michael.",,1978,,Confirmed,Not Available,
Off The Wall,Sweet Music,Worked on with James Whitney around 1975. Formerly registered at the Library of Congress.,,~1975,,Confirmed,Not Available,
Off The Wall,Thank You For Life,"Registered at the Library of Congress. Was played during a deposition in 1984 and mentioned during the 1993 one. According to Michael he accidentally reused chords from the the verses of this song on the verses of ""The Girl Is Mine"" without realizing until later on.",,1976,,Confirmed,Not Available,
Off The Wall,Wanna Be Startin' Somethin' [V1],Home demo. Originally intended for LaToya Jackson before Michael kept it for himself.,,1978,,Confirmed,Not Available,
Off The Wall,We Are The Ones,Worked on with James Whitney and Johnathon Hartmann. James later reworked the track and released it under his own name in 2020.,,,,Confirmed,Not Available,
Off The Wall,We Are The Ones,Unrelated to the James Whitney track. Mentioned during the 1993 deposition and registered into the Library of Congress.,,1978,,Confirmed,Not Available,
Off The Wall,"What A Lonely Way To Go [V1]
(What A Lovely Way To Go)",Originally written in 1975. A demo may have been recorded at the time.,,1975,,Rumored,Not Available,
Off The Wall,What A Lovely Way To Go [V2],"Demo worked on around 1978, prior to the Off The Wall sessions.",,~1978,,Confirmed,Not Available,
Off The Wall,Unknown [Songs written for Off The Wall],"According to Michael in the 1993 deposition, he wrote roughly 50-60 (this number is likely slightly exaggerated) songs for the Off The Wall album (some of which were mentioned during the deposition, these tracks were not specified upon). Only a small fraction of these tracks are currently known.",,,,Confirmed,Not Available,
Off The Wall,You Ain't Gonna Change Nothin',Registered at the Library of Congress.,,1975,,Confirmed,Not Available,
,Off The Wall,"(12/04/1978) (Recording sessions for Off The Wall begin)
(08/10/1979) (Off The Wall is released)",,,,,,
Off The Wall,"Stevie Wonder - Can't Help It [V1]
(I Can't Help It)","Was originally made during the sessions for Stevie Wonder's Songs In The Key Of Life album, but was eventually given to Michael.",,,,Confirmed,Not Available,
Off The Wall,"Can't Help It [V2]
(prod. Quincy Jones)
(I Can't Help It)",Faster than the final version; has a more salsa-like beat. Leaked as a multitrack tape transfer containing cue mixes.,5:09,,,Stem Bounce,Lossless,https://pillows.su/f/de108bca68d302ccaa748ce54bd4ca79
Off The Wall,"⭐ Can't Help It [V3]
(prod. Quincy Jones)
(I Can't Help It)","More similar to the final version, though Michael still sings a scratch vocal take. The bass and drums have a different rhythm as well.",4:42,1979,"Jan 28, 2023",Full,Lossless,https://pillows.su/f/8de465efec42d33166f2c4a4093b6211
Off The Wall,"Can't Help It [V4]
(prod. Quincy Jones)
(I Can't Help It)","OG Mix Name: ""CAN'T HELP IT""
Found on a 1/4"" mixdown tape dating to March 31st, 1979.",4:40,"Mar 31, 1979",,Confirmed,Not Available,
Off The Wall,"Rock With You [V1]
(ref. Rod Temperton) (prod. Quincy Jones)
(I'm Gonna Eat You Up)","Originally meant for Karen Carpenter and later Temperton's band Heatwave; was originally called ""I'm Gonna Eat You Up.""",,,,Vocals Only,Lossless,https://pillows.su/f/4cf15277a791d58d216105ebdf10399e
Off The Wall,"She's Out Of My Life [V1]
(ref. Tom Bahler)",Based upon Bahler's relationship and breakup with his then-girlfriend Rhonda Rivera.,2:53,,"Dec 9, 2013",Full,CD Quality,https://pillows.su/f/73e0c39d4012c48bee057c054d6d0c68
Off The Wall,"She's Out Of My Life [V3]
(prod. Quincy Jones)","OG Mix Name: ""SHE'S OUT OF MY LIFE""
Found on a 1/4"" mixdown tape dating to March 31st, 1979. Likely omits the intro given the runtime.",3:18,"Mar 31, 1979",,Confirmed,Not Available,
Off The Wall,"🏅 Boots Song
(prod. Quincy Jones)
(Boots' Groove)","OG Mix Name: 'Boot's Song""
Also known as ""Boots' Groove,"" is said to sound similar to ""Get On The Floor."" Rumored to have full vocals, though it's not confirmed. Found on a 1/4"" mixdown tape dating back to March 31st, 1979. Rumored to be played at some seminars.",4:49,"Mar 31, 1979",,Confirmed,Not Available,
Off The Wall,"Don't Stop [V3]
(prod. Quincy Jones)
(Keep On Don't Stop, Don't Stop 'Til You Get Enough)","OG Mix Name: Don't Stop
Found on a 1/4"" mixdown tape dating to March 31st, 1979.",5:18,"Mar 31, 1979",,Confirmed,Not Available,
Off The Wall,Got To Find A Way Somehow,Registered at the Library of Congress.,,1979,,Confirmed,Not Available,
Off The Wall,"It's The Falling In Love [V1]
(prod. Quincy Jones)",Michael sings the second verse in place of Patti Austin.,5:40,,,Confirmed,Not Available,
Off The Wall,"The Brothers Johnson - This Had To Be [V1]
(ref. Michael Jackson)
(You, Not Me)","Originally called ""You, Not Me"" in its earliest stages; demo registered at the Library of Congress.",,1979,,Confirmed,Not Available,
Off The Wall,Under Your Skin,Registered at the Library of Congress.,,1979,,Confirmed,Not Available,
Off The Wall,You Told Me Your Lovin',"Registered at the Library of Congress in 1984. A song written by Randy under the same title was registered in 1979, although it's unknown if they are related to each other in any way.",,1979,,Confirmed,Not Available,
Off The Wall,"The Brothers Johnson - ??? [V1]
(prod. Quincy Jones)
(Get On The Floor)","According to Quincy Jones on the 2001 Special Edition, ""Get On The Floor"" was originally a Brothers Johnson song that lacked a melody, which was given to Michael.",,,,Confirmed,Not Available,
"0 OG File(s)
19 Full
0 Tagged
0 Edited
0 Partial
1 Snippet(s)
0 Stem Bounce(s)
44 Unavailable",Thriller,"(08/10/1979) (Off The Wall is released)
(11/29/1982) (Thriller is released)",,,"Quite possibly one of the most iconic albums ever made, to the point where it was seen as the best-selling album of all time alongside the Eagles' ""Greatest Hits"" album. Around 25-30 songs were made for the album, all in various states of completion.",,,
,Early sessions / Triumph,"(08/10/1979) (Off The Wall is released)
(10/18/1980) (The Jacksons' Triumph is released)",,,,,,
Thriller,"I Never Heard [V1]
(This Is It)","Recorded with Paul Anka; was considered for his Walk On A Fine Line album, only for Michael to steal the tapes. Only a 23-second snippet has surfaced so far. More MJ vocals from the demo can be heard in Anka's 2013 version.",,1980,2009,Snippet,Low Quality,https://pillows.su/f/f2d6d6753323d5a13d420046125e8ded
Thriller,"It Don't Matter To Me [V1]
(with Paul Anka)
(Don't Matter To Me)",Recorded with Paul Anka: poor quality filtered acapella version was sampled by Drake for his Scorpion album; full version has yet to surface.,,1980,,Confirmed,Not Available,
Thriller,"LaToya Jackson - Night Time Lover [V2]
(ref. Michael Jackson)
(Fire Is The Feeling)","It's possible that a Michael-only demo of ""Night Time Lover"" was created prior to or during sessions for LaToya's debut album.",,,,Rumored,Not Available,
Thriller,Slipped Away,Intended for the Triumph album; registered at the Library of Congress and into the BMI database.,,1980,,Confirmed,Not Available,
Thriller,Somewhere In Time,Intended for the Triumph album; registered at the Library of Congress. A work tape of the song was playing during a deposition in 1984.,,1980,,Confirmed,Not Available,
Thriller,Who Do You Know [V?],"There are at least 2 versions of the track confirmed to exist, one from 1980 and one from 1982. It's unclear which was featured on Thriller 40 in 2022.",,,,Confirmed,Not Available,
Thriller,Why Can't I Be?,Intended for the Triumph album; registered at the Library of Congress.,,1980,,Confirmed,Not Available,
,Thriller,"(10/18/1980) (The Jacksons' Triumph is released)
(04/14/1982) (Recording sessions for Thriller begin)
(11/29/1982) (Thriller is released)",,,,,,
Thriller,Baby Be Mine [V1],Michael sings in falsetto on this version; the instrumental includes some unused synth horn tracks.,4:15,,"Nov 2, 2009",Full,Lossless,https://pillows.su/f/454744f60f2a3d26315a52a9b8b33831
Thriller,Billie Jean [V2],Has some lyrical differences compared to the released version.,5:51,,"Nov 2, 2009",Full,Lossless,https://pillows.su/f/80c112bb5c8aac330ca60ebd51c93065
Thriller,Billie Jean [V3],"Features a different vocal take, as well as earlier production.",6:16,,,Full,Low Quality,https://pillows.su/f/95cd53215ba2419480946a71ca118f6b
Thriller,"Billie Jean [V4 - V93]
(prod. Quincy Jones & Michael Jackson)","91 final stage mixes of the track were done by Bruce Swedien for the album, the 2nd of which eventually made the album. Matt Forger disputes Bruce's story as exaggeratory and claims there were around half a dozen mixes actually done.",,,,Confirmed,Not Available,
Thriller,"Carousel [V1]
(ref. Michael Sembello)","Low quality MP3 copy was added to Sembello's website sometime in late 2003. Almost all of it leaked in lossless on November 2nd, 2009, although it's running a bit too fast and cuts out near the end of the fade-out.",3:53,,"Nov 2, 2009",Full,Low Quality,"https://pillows.su/f/6b7ba4706ebdbbb692b9d1890b55f78d 
https://pillows.su/f/5b28f84577e5b8dcfc0755f326fe493e "
Thriller,"✨ Carousel [V2]
(prod. Quincy Jones)","Uncut version of what was released on certain versions of King of Pop and Thriller 40. Has a longer intro and the break is extended. Low quality MP3 copy missing the count-in was added to Sembello's website sometime in late 2003. Lossless leaked on November 2nd, 2009.",4:09,,"Nov 2, 2009",Full,Lossless,https://pillows.su/f/7864eb2d835730db1294529a49b9ddf2
Thriller,"Slapstick [V1]
(prod. Quincy Jones)
(Hot Street)",Contains entirely different lyrics compared to the latest version completed. Part of the track also leaked in higher quality.,3:35,,2010s,Full,Low Quality,"https://pillows.su/f/59ae9688f9f181a1c1a7dc1b7b2e766c
https://pillows.su/f/5327bd22e27f7baf0d0c5e17dd2eb4a1 "
Thriller,"⭐ Hot Street [V2]
(prod. Quincy Jones)
(Slapstick)",Written by Rod Temperton; rumored to have nearly made the final tracklisting.,3:56,,"Nov 2, 2009",Full,Lossless,https://pillows.su/f/35b2d274c745d113403b05fd2cb3ba3c
Thriller,"✨ Toto - Human Nature [V1]
(ref. Steve Porcaro)","A mere scratch demo that was originally meant for a Toto album, only to be rejected by the band since it didn't fit their more stadium-ready material. While originally not meant for the album, it was discovered by Quincy Jones on the B-side of a set of writer's demos.",3:55,,"Nov 2, 2009",Full,Lossless,https://pillows.su/f/b854780c6e44a8c04ffb94becab34eab
Thriller,Human Nature [V2],"Was originally recorded in the same key as the Toto demo, with an alternate instrumental. Two vocal takes in that key can be found in the multitracks, and the instrumental can be heard in the bleedthrough.",,,,Vocals Only,Lossless,Link needed
Thriller,"Nite Line [V1]
(ref. Brie Howard)",,5:25,,"Nov 2, 2009",Full,Lossless,https://pillows.su/f/900b19f6269c2aecc43f6135fe398832
Thriller,"Nite Line [V2]
(feat. The Pointer Sisters)",Features The Pointer Sisters on background vocals.,4:55,,"Nov 2, 2009",Full,Lossless,https://pillows.su/f/dfbd09c07633e81578c6977951ce20a3
Thriller,"Paul McCartney - Say, Say, Say [V1]
(with Michael Jackson)",Original demo featuring rudimentary production and scratch vocals from Michael and Paul. Leaked in a now-deleted YouTube video from Celebrity Classified.,4:17,,"Mar 13, 2024",Full,Low Quality,https://pillows.su/f/32371832c9929a9ab96e1599ba11e57e
Thriller,"Trouble [V1]
(ref. Terry Britten)
(She's Trouble)",,3:09,,"Nov 2, 2009",Full,Lossless,https://pillows.su/f/6890ec4205e0269f32723811abe1e288
Thriller,"She's Trouble [V2]
(prod. Quincy Jones)
(Trouble)",Has a different one-take vocal and ends on a humorous note.,3:46,,"Nov 2, 2009",Full,Lossless,https://pillows.su/f/65696f6fc653e587d203a2f4a5e0c790
Thriller,"She's Trouble [V3]
(prod. Quincy Jones)
(Trouble)",Same as what was released on Thriller 40. Very low quality and running way too fast.,3:59,,"Jul 7, 2002",Full,Low Quality,https://pillows.su/f/a1dc7791f3d82861c301ded0aba54b91
Thriller,"Starlight [V1]
(ref. Rod Temperton)
(Thriller)",Mentioned during the 1993 deposition. Features Rod singing on top of a demo instrumental.,,,,Confirmed,Not Available,
Thriller,"Starlight [V2]
(prod. Quincy Jones)
(Thriller)","Same as what was released on Thriller 40, although it has a longer fade-out. Lower quality source.",5:09,,"Nov 2, 2009",Full,Low Quality,https://pillows.su/f/2ee68dd3439f8c02683060e0d41d8a19
Thriller,The Girl Is Mine [V1],"Work tape. Includes Michael vocally singing and beatboxing what would eventually become the demo of ""The Girl Is Mine."" Was played during the 1984 and 1993 depositions.",5:56,,,Full,Low Quality,Link needed
Thriller,The Girl Is Mine [V2],"Same as what was released on The Girl Is Mine 2008, however it has more dropouts and errors. Also has a more gradual fade-out.",3:16,,"Nov 2, 2009",Full,Lossless,https://pillows.su/f/7225f9a8d22cae197a9728556a906a0f
Thriller,"The Lady In My Life [V1]
(prod. Quincy Jones)","Original demo, done during the earlier Hayvenhurst sessions with Rod Temperton.",,,,Rumored,Not Available,
Thriller,"⭐ The Lady In My Life [V2]
(prod. Quincy Jones)","Posted to Brad Sundberg's Vimeo sometime in 2020. Features an unused 1st chorus and 2nd verse, a longer outro, and mix differences such as lots of reverb on the intro synths.",6:25,,2020,Full,CD Quality,https://pillows.su/f/e4316dfeb4aa9c503754c551c7ed9389
Thriller,"The Lady In My Life [V3]
(prod. Quincy Jones)","Same as the previous version, just with an earlier fade-out. Was released on The Songs Of Rod Temperton, obviously sourced from a low quality cassette.",6:10,,2002,Full,Low Quality,https://pillows.su/f/f8594722170230aa02aed390b5e51ac3
Thriller,Attitude,"Allegedly written by Michael, Kathy Wakefield, and Michel Pierre; reportedly registered with EMI Music Publishing.",,,,Rumored,Not Available,
Thriller,Backbeat,"A prop note with the song's title can be seen on a bulletin board during the Thriller recording segment of the official teaser for the 2026 film MICHAEL. Given by the fact that other real titles (such as ""Hot Street"") appear on the board, there's a certain possibility that the title denotes a real, existing song.",,,,Rumored,Not Available,
Thriller,Beat It [V2],"According to rumor, the very first studio version of ""Beat It"" was a more funky tune before it was converted into the hard rock song we know today.",,,,Rumored,Not Available,
Thriller,Beat It [V3],"As cited by Prince Jackson during a visit from YouTuber Liam McEwan, Tito Jackson originally performed the guitar solo before his contribution was erased in favor of Eddie Van Halen's now-famous solo.",,,,Confirmed,Not Available,https://www.youtube.com/watch?v=QwIRqGUwjH4
Thriller,Beat It [V4],"In an interview with Rick Beato, Steve Lukather reveals that one of the first versions of ""Beat It"" had a far more ""heavy metal"" feel to it that was toned down at Quincy Jones' request.",,,,Confirmed,Not Available,
Thriller,"🏅 Behind The Mask [V2]
(prod. Quincy Jones)",More fleshed out than the released demo; the Quincy Jones-produced version was seriously considered but was discarded when Michael entered dispute with the Yellow Magic Orchestra over royalty arrangements.,,1982,,Confirmed,Not Available,
Thriller,Don't Be Messin' 'Round [V1],Initial demo created for Thriller.,,,,Confirmed,Not Available,
Thriller,Juliet's Dagger,,,,,Rumored,Not Available,
Thriller,"Learned My Lesson [V1]
(Much Too Soon)",Registered at the Library of Congress.,,1981,,Confirmed,Not Available,
Thriller,"Love Them Buns
(ref. Michael Boddicker)","According to Mike Smallcombe's Making Michael book, this was recorded by Michael Boddicker after Quincy issued a challenge to the Westlake crew. His version was ultimately rejected in favor of James Ingram's version of ""Pretty Young Thing.""",,1982,,Confirmed,Not Available,
Thriller,"""M.J. Melody""",Registered at the Library of Congress.,,1982,,Confirmed,Not Available,
Thriller,Midas,"A prop note with the song's title can be seen on a bulletin board during the Thriller recording segment of the official teaser for the 2026 film MICHAEL. Given by the fact that other real titles (such as ""Hot Street"") appear on the board, there's a certain possibility that the title denotes a real, existing song.",,,,Rumored,Not Available,
Thriller,"Diana Ross - Muscles [V1]
(ref. Michael Jackson)",Original demo registered at the Library of Congress.,,1982,,Confirmed,Not Available,
Thriller,Mystery,"Written by Rod Temperton. It's possible a demo was recorded and re-used for the Manhattan Transfer, given how it credits musicians who appear nowhere else on the album.",,,,Rumored,Not Available,
Thriller,Nymphette Lover,Registered at the Library of Congress.,,1981,,Confirmed,Not Available,
Thriller,Obsession,"A prop note with the song's title can be seen on a bulletin board during the Thriller recording segment of the official teaser for the 2026 film MICHAEL. Given by the fact that other real titles (such as ""Hot Street"") appear on the board, there's a certain possibility that the title denotes a real, existing song.",,,,Rumored,Not Available,
Thriller,Out Of The Dark,Ditto.,,,,Rumored,Not Available,
Thriller,Paperthin,,,,,Rumored,Not Available,
Thriller,Paradise,"A prop note with the song's title can be seen on a bulletin board during the Thriller recording segment of the official teaser for the 2026 film MICHAEL. Given by the fact that other real titles (such as ""Hot Street"") appear on the board, there's a certain possibility that the title denotes a real, existing song.",,,,Rumored,Not Available,
Thriller,"Rolling The Dice
(Roll The Dice)","Never went past the demo stage; while Michael liked the track, Quincy thought it wasn't strong enough for the album. Cited in the 1993 deposition.",,,,Confirmed,Not Available,
Thriller,Sold My Soul,,,,,Rumored,Not Available,
Thriller,Spice Of Life,"Written by Rod Temperton and Derek Bramble. A demo was recorded with Michael, but it was ultimately rejected and given to the Manhattan Transfer.",,,,Confirmed,Not Available,https://www.muzines.co.uk/articles/the-producers/12374
Thriller,"Stand Tall
(ref. ???)","Lacks vocals by Michael; has backing vocals from an unknown session singer during the chorus and bridge, but is mostly instrumental otherwise. Registered at the Library of Congress.",,1982,,Confirmed,Not Available,
Thriller,Sunset Driver [V1],Original Thriller-era version. Nearly identical to release but contains an earlier mix.,,1982,,Confirmed,Not Available,
Thriller,"The Toy [V?]
(Best Of Joy)","According to Damien Shields, the version of ""The Toy"" he's heard during his research (and presumably the one registered at the Library of Congress) lasts 3 minutes and 37 seconds, which is longer than the version released on Thriller 40. It's unknown whether the version Damien heard is an earlier version or an unedited one.",3:37,1981,,Confirmed,Not Available,https://x.com/DamienShields/status/1592341426377228288
Thriller,Thriller [Original Album Masters],"Original mastered version of the Thriller album revealed at an exclusive listening party for music execs, managers, and Michael's team to showcase the project. Features poorer mixes, poorer masters, and longer versions of some songs.",,1982,,Confirmed,Not Available,
Thriller,Too Bad,,,,,Rumored,Not Available,
Thriller,Where Is Love?,Cover of the song from the movie Oliver.,,,,Confirmed,Not Available,
Thriller,"???
(ref. Stevie Wonder)","According to Michael in an interview with Smash Hits magazine, Stevie Wonder submitted a song for the Thriller album which was rejected.",,,,Confirmed,Not Available,
Thriller,A Chance To Dance,"Registered at the Library of Congress; may not be registered by Michael, but rather someone else with his name and middle initial.",,,,Rumored,Not Available,
Thriller,Set It On Out,"Registered at the Library of Congress; may not be registered by Michael, but rather someone else with his name and middle initial.",,1982,,Rumored,Not Available,
Thriller,Stay,"Registered at the Library of Congress; may not be registered by Michael, but rather someone else with his name and middle initial.",,,,Rumored,Not Available,
Thriller,Unknown [Demos by David Paich],"David Paich recorded a few demos for Michael's consideration, but they were all rejected by Quincy Jones.",,,,Confirmed,Not Available,
Thriller,Unknown Songs,"According to Quincy Jones, at least thirty songs were recorded for Thriller, with only 9 making it in. If we subtract the songs that have already leaked or have otherwise been named, we have at least ten unknown songs that Michael may have recorded in full.",,,,Confirmed,Not Available,
"0 OG File(s)
15 Full
1 Tagged
0 Edited
3 Partial
3 Snippet(s)
0 Stem Bounce(s)
63 Unavailable",Bad,"(11/29/1982) (Thriller is released)
(08/31/1987) (Bad is released)",,,"While not as successful as Thriller, Bad managed to bring upon eight singles (with one cancelled single in the form of Speed Demon) and a successful world tour spanning two years. Originally concieved as a 30-track triple album, Quincy Jones convinced Michael to keep it down to 11 tracks.",,,
,Victory,"(11/29/1982) (Thriller is released)
(11/11/1983) (Recording sessions for The Jacksons' Victory begin)
(07/02/1984) (The Jacksons' Victory is released)",,,,,,
Bad,Neverland Landing [V1],"According to Buz Kohan, the earliest-known version of ""Neverland Landing"" was a piano demo with him on vocals.",,,,Confirmed,Not Available,
Bad,"⭐ Neverland Landing [V2]
(prod. Michael Jackson & Buz Kohan)","Recorded for an unproduced Peter Pan movie; is vocally complete with full orchestration. Described as a classic Disney song featuring double tracked vocals from Michael. Snippet leaked on August 29th, 2025. More snippets with voiceover leaked on October 23rd, 2025 in a video made by Znop for the verb channel. More snippets leaked on December 31st, 2025 and January 4th, 2026. Fixed edit leaked January 5th, 2026, original version leaked the next day. Untouched HQ snippet leaked on January 20th, 2026.",3:04,,"Jan 20, 2026",Full,High Quality,"https://pillows.su/f/c55b0c85fec40292d41152c584b42edc
https://pillows.su/f/cd07024569422b91fb13fa5f0946f8dd "
Bad,"✨ State Of Shock [V1]
(with Freddie Mercury)",One of the three songs worked on with Freddie Mercury. It was later re-recorded during the Victory sessions and released as a duet with Mick Jagger.,4:44,1983,"Jul 7, 2002",Full,High Quality,https://pillows.su/f/005ff6a583c6c85b417cf1db58ae4df1
Bad,There Must Be More To Life Than This [V1],"Meant for Freddie Mercury's Mr. Bad Guy album, but it was stripped of Michael's vocals and released as a solo song with Freddie only. This particular solo take by Michael was recorded when Freddie was tapped to duet with him.",2:07,1983,"Jul 7, 2002",Full,High Quality,https://pillows.su/f/2cae9cae1745758d51116a9fd864e602
Bad,"Alright Now
(prod. John Barnes)","Written by Michael and John Barnes. According to John in a Facebook post, a demo was recorded. The song was later given to Ralph Tresvant in 1990 for his debut album. Mentioned during the 1993 deposition.",,,,Confirmed,Not Available,https://www.mjhideout.com/forum/threads/john-barnes-habla-sobre-algunos-temas-ineditos.124106/#post-2206597
Bad,Another Part Of Me [V1],"According to John Barnes, ""Another Part Of Me"" was initially developed during the Victory sessions in 1984.",,1984,,Confirmed,Not Available,https://www.mjhideout.com/forum/threads/john-barnes-habla-sobre-algunos-temas-ineditos.124106/#post-2206597
Bad,🏆 Buffalo Bill,"Originally meant for the Jacksons'  Victory album, was one of the earliest unreleased tracks to have its name divulged. One version features Michael delivering a guide vocal, while the other also features the Jacksons on backing vocals. Considered for Bad.",,,,Confirmed,Not Available,
Bad,"??? [V1]
(ref. Steve Porcaro)
(Chicago 1945)","Original synth jam by Steve Porcaro who gave it to Michael as an inspiration for a song idea, which eventually became ""Chicago 1945"".",,,,Confirmed,Not Available,
Bad,"🏅 Chicago 1945 [V2]
(prod. Steve Porcaro)","Original version recorded in 1983 for the Jacksons' Victory album, contains synthetic drums rather than live drums.",,1983,,Confirmed,Not Available,
Bad,🏅 Dirty Diana [V1],"Registered into the Library of Congress in 1984; recorded in 1983 and considered for the Jacksons' Victory album. Michael performs a scratch vocal, with most of the lyrics from the final product present in this version.",,1983,,Confirmed,Not Available,
Bad,"🏅 Dream Away [V1] 
(prod. Steve Porcaro)","Original piano demo recorded in 1983, containing just Michael's vocals and an electric piano track played by Porcaro.",,1983,,Confirmed,Not Available,https://www.youtube.com/watch?v=MK_16kD45X4
Bad,"Far, Far Away","Originally meant for the Jacksons' Victory album. Sources fluctuate on how complete it is, some say that it's chorus vocals only, whereas others say that it's just scratch vocals throughout.",,,,Confirmed,Not Available,
Bad,"Happy Song
(prod. Michael Jackson & Buz Kohan)",Recorded for an unproduced Peter Pan movie.,,,,Confirmed,Not Available,
Bad,"I'm Peter Pan
(prod. Michael Jackson & Buz Kohan)",Recorded for an unproduced Peter Pan movie.,,,,Confirmed,Not Available,
Bad,Kreeton Overture,An unused intro for the Victory Tour. Studio version registered into the Library of Congress.,,,,Confirmed,Not Available,
Bad,🏅 Liberian Girl [V1],Originally meant for the Jacksons' Victory album.,,1983,,Confirmed,Not Available,
Bad,"Make A Wish
(prod. Michael Jackson & Buz Kohan)",Recorded for an unproduced Peter Pan movie; considered vocally complete enough for director Steven Spielberg to play it as a lullaby for his son. Also features a full orchestration.,,,,Confirmed,Not Available,
Bad,Take My Time,"Registered into the Library of Congress, albeit with lyrics only. It's unknown if it was ever recorded. May not be registered by Michael, but rather someone else with his name and middle initial.",,1984,,Rumored,Not Available,
Bad,"🏅 Victory
(with Freddie Mercury)",One of the three songs worked on with Freddie Mercury. Was attempted to be released on Queen's Forever album but was blocked by the Estate. ,~5:00,1983,,Confirmed,Not Available,
Bad,What's Your Life?,Written by Michael and Jermaine; originally meant for the Jacksons' Victory album. Possibly recorded between 1982-1983 at Tito's studio and Encino. Jermaine mentioned the song and some of the lyrics in his book.,,,,Confirmed,Not Available,
,Early sessions,"(07/02/1984) (The Jacksons' Victory is released)
(07/??/1985) (Michael and the B-Team begin work on new material at Hayvenhurst)",,,,,,
Bad,"Another Part Of Me [V2]
(prod. Matt Forger & John Barnes)","Version heard in Captain EO. Is mostly identical to the final Bad version, except with a lower pitch and the absence of certain elements that were added at Westlake.",,,,Partial,Low Quality,Link needed
Bad,Starlight Sun,"Instrumental groove reminiscent of ""Another Part Of Me"" and ""Starlight"". Featured in a rough cut of Captain EO from September 25th, 1985.",,,"Jul 27, 2018",Partial,Low Quality,Link needed
Bad,"??? [V1]
(ref. Lionel Richie)
(We Are The World)","Mentioned during the 1993 deposition. Features Lionel humming a melody idea that was later reused by Michael in the hook of ""We Are The World.""",,1984,,Confirmed,Not Available,
Bad,"USA For Africa - We Are The World [V2]
(ref. Michael Jackson)",Original acapella demo by Michael. Snippet shown during the Netflix documentary The Greatest Night In Pop.,,1984,,Snippet,Low Quality,Link needed
Bad,"Rebbie Jackson - Centipede [V1]
(ref. Michael Jackson)",Original demo registered at the Library of Congress.,,1984,,Confirmed,Not Available,
