Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
Astroworld,"Dubai Shit [Demo]
[prod. Vinylz]","Solo Travis version without Quavo, made during sessions for 'Astroworld'. Missing some adlibs. Snippet leaked April 19, 2026.",1:38,,,Snippet - HQ,,KrakenFiles
Astroworld,"Extra
(feat. Offset)","Rough throwaway from 2017. Leaked July 3, 2025.",1:14,,"Jul 3, 2025",Full - HQ,,Pillowcase
Astroworld,🏆 Family,"First song previewed by Travis after the release of 'Birds'. Played on Snapchat on October 26, 2016.",,,,Snippet - LQ,,KrakenFiles
Astroworld,Fire Drill,"Made on February 21, 2017; contains about 2 minutes of vocals in the bounced file, and over 300 audio files in the session folder. Snippet leaked April 19, 2026.",,"Feb 21, 2017",,Snippet - HQ,,KrakenFiles
Astroworld,"⭐ GF [Demo]
[prod. WondaGurl]
(AKA: Girlfriend)","OG Filename [?]: jacques-c1
Throwaway from 2017 produced by WondaGurl; it was given to LIL Darklord (better/formerly known as Daxz) in 2018 and turned into ""GF"" (confirmed through DMs). Leaked July 31, 2019.",3:46,,"Jul 31, 2019",Full - HQ,,KrakenFiles
Astroworld,"Go Off [Demo] 
(with Migos & Lil Uzi Vert)
[prod. The Featherstones, Murda Beatz & Breyan Isaac]","Early version of ""Go Off"" from 'The Fate of the Furious' soundtrack (few other demos without Travis have also leaked); features vocals from Offset and Takeoff at the end; Travis's contributions are the same. Leaked by Music Mafia in 2017. Untagged by /u/MadSpecialised.",4:36,,"Jul 22, 2017","Full - HQ
(Untagged Edit)",,KrakenFiles
Astroworld,"Green & Purple [Demo 1]
(feat. Playboi Carti)
[prod. Sevn Thomas & TIGGI]
(AKA: Green and Purple)","OG Filename: Green and Purple Ruff_1
Rough mix; has lots of silence at the end. Leaked December 19, 2022.",5:18,,"Dec 19, 2022",Full - HQ,,Pillowcase
Astroworld,"Green & Purple [Demo 2]
(feat. Playboi Carti)
[prod. Sevn Thomas & TIGGI]
(AKA: Green and Purple)","OG Filename: Green and Purple Mix 6
Quieter and more compressed alternate mix. Leaked December 19, 2022.",4:38,,"Dec 19, 2022",Full - HQ,,KrakenFiles
Astroworld,"Houstonfornication [Demo 1]
[prod. Sevn Thomas & Wallis Lane]
(AKA: Vacation)","Early version that leaked under the name ""Vacation"" on June 25, 2018. Features a minor lyric difference in the form of ""Californication"" rather than ""Houstonfornication"" and has a longer chorus (ends with ""We gon' go NFL, we gon' intercept""). Judging from the Hawaii scenes in 'Look Mom I Can Fly', it's likely that the track had an open verse which was possibly edited out of the leaked audio.",,,"Jun 25, 2018",Near Full - LQ,,Pillowcase
Astroworld,"Houstonfornication [Demo 2]
[prod. Sevn Thomas & Wallis Lane]","Near-complete with a different mix, some missing adlibs, and no effects when the verses transition. Music Mafia tried to sell it shortly before the release of the album. Leaked August 22, 2019.",3:39,,"Aug 22, 2019",Full - HQ,,KrakenFiles
Astroworld,"In My Head [V1]
(with Swae Lee & Justice)
[prod. Justice]","Throwaway that was cut from the 'Spider-Man: Into the Spider-Verse' OST, possibly due to how explicit it is. CyHi's reference verse from 'V2' was clearly based on Travis's mumble verse from 'V3', so there is almost certainly an early version of the song with Travis freestyling; might also feature his finished vocals from 'V2'.",,,,N/A,,
Astroworld,"In My Head [V2] 
(ref. CyHi The Prynce; with Swae Lee & Justice)
[prod. Justice]","Version with reference vocals from CyHi, attempting to help Travis create a verse and finish another. The beat is much more minimalist on this version; also doesn't feature Swae's verse. Leaked August 13, 2019.",1:30,,"Aug 13, 2019",Full - HQ,,KrakenFiles
Astroworld,"✨ In My Head [V3]
(with Swae Lee & Justice)
[prod. Justice]","Partial OG Filename: INMYHEAD0330
Later version with more developed production and more vocals. Travis's first verse is unfinished, but the song is otherwise complete; it's likely that the verse was left in as a placeholder, as his second verse uses the same flow and is clearly based on it. Seemingly dated March 30, 2018. Leaked August 9, 2019.",3:15,"Mar 30, 2018","Aug 9, 2019",Full - HQ,,KrakenFiles
Astroworld,"In My Head [V4]
(with Swae Lee & Justice)
[prod. Justice]","OG Filename: 14 In My Head Rough Mix _ Travis Scott Justice Swae Lee
Track 14 from a rough copy of the 'Spider-Man: Into the Spider-Verse' OST. Has a better mix, extra adlibs on Swae's part, and is missing Travis's mumble verse. Credited as ""Travis Scott, Justice, Swae Lee"".",2:48,,,N/A,,
Astroworld,"🏆 Laptop
[prod. Ging]","Previewed once by Travis, alongside ""A Man"", on March 13, 2017. Unofficially referred to as ""Laptop"" since it initially appeared to be a remix of the Johnny Yukon song released roughly a month earlier on February 17, but Travis's version appears to use the original instrumental. If the song is a remix then it's strange that it uses the original beat; it's more likely to be a track completely unrelated to ""Laptop"" that Travis made and previewed without knowing that ""Laptop"" had released.",,,,Snippet - LQ,,KrakenFiles
Astroworld,"🥇 Last Day
[prod. Murda Beatz & Cubeatz]","Rough snippet previewed in early 2017; the beat was later used by Bebe Rexha for ""That's It"".",,,,Snippet - LQ,,Pillowcase
Astroworld,"Left Cheek Right Cheek [V2]
(feat. Quentin Miller; add. Jeremih)
[prod. Vinylz & Allen Ritter]
(AKA: LCRC)","Reworked version teased by Vinylz in February 2018; he posted on his Instagram story that he wanted to finish it. Later tweeted about by Vinylz in May, but nothing else came of it. Likely to only have a different mix, but Quentin Miller may also have been cut; it's unclear if Travis worked on it further around the time that Vinylz tweeted, but it's unlikely that he had any additional vocals on the version that was previewed.",,,,Snippet - LQ,,Pillowcase
Astroworld,"✨ License
(add. Toro y Moi)
[prod. Southside]","Unfinished throwaway from 2017; the same lyrics loop throughout. Unconfirmed, but it sounds as though Toro y Moi is the one saying ""1999"" and ""now is not the time"". Said by the seller to be produced by Southside, but this is unconfirmed and seems unlikely; if it was, it was almost certainly not solo-produced. Leaked July 25, 2019.",4:22,,"Jul 25, 2019",Full - HQ,,KrakenFiles
Astroworld,"⭐ Love It Mane
[prod. Charlie Heat]","Throwaway from 2017 sold by Private. Has finished lyrics but also an open verse. Samples and interpolates Fat Pat's ""25 Lighters"", and samples James Fauntleroy's ""The Present"". Leaked March 17, 2019.",2:54,,"Mar 17, 2019",Full - HQ,,KrakenFiles
Astroworld,"🏆 Might Go
[prod. OZ & Foreign Teck]","Previewed by Travis on Snapchat on January 9, 2017. A LQ snippet of the instrumental was leaked on March 31, 2018; the same part later surfaced in HQ on February 7, 2020. Producer OZ has mentioned a few times on Instagram Live that he wants it to release.",,,,Snippet - LQ,,KrakenFiles
Astroworld,"NC-17 [Demo 1]
(feat. 21 Savage)
[prod. Boi-1da, Cubeatz & Allen Ritter]
(AKA: Same Sex)","Early version played on Instagram Live by Oggizery Los, and later at a club. Lacks adlibs on the end of Travis's verse, and is missing the piano during the transition. Presumably features 21 Savage.",,,,Snippet - LQ,,"Club Snippet (Pillowcase)

IG Live Snippet (Pillowcase)"
Astroworld,"NC-17 [Demo 2]
(feat. 21 Savage)
[prod. Boi-1da, Cubeatz & Allen Ritter]
(AKA: Same Sex)","Near-complete version. Acapella leaked June 28, 2024. Has extra autotune on 21's verse, and might be missing the final chorus (unclear if this is intentional or just missing from the acapella).",,,,Acapella - HQ,,Pillowcase
Astroworld,"Need the Gas
[prod. Murda Beatz]","Very rough demo; title is made up. Previewed once (seemingly on Snapchat by Murda Beatz) in late 2016, but was presumably never finished.",,,,Snippet - LQ,,Pillowcase
Astroworld,"Neighbor [Demo 1]
[prod. Buddah Bless]","Studio snippet of unknown origin featuring Travis recording reference vocals, though it's not known if they were used in any demo.",,,,Snippet - LQ,,Pillowcase
Astroworld,"Neighbor [Demo 2]
[prod. Buddah Bless]","Juicy J told Genius that ""Neighbor"" originally had Travis rapping what ""sounded like a long verse"" over the beat, which Juicy chopped up and added his own verse to.",,,,N/A,,
Astroworld,"No Bystanders [Demo 1] 
(feat. Juice WRLD & Sheck Wes)
[prod. WondaGurl, Gezin & MIKE DEAN]","Heard in the 'Look Mom I Can Fly' documentary. Uses alternate Juice lines that can be heard in ""Abyss"", features Travis mumbling, and lacks Sheck's ""bitch"" adlibs.",,,,Snippet - LQ,,Pillowcase
Astroworld,"No Bystanders [Demo 2] 
(feat. Juice WRLD & Sheck Wes)
[prod. WondaGurl, Gezin & MIKE DEAN]","Slightly more complete version of the above demo. No mumbling and has the ""bitch"" adlibs, but the second verse has no adlibs, the third verse is missing, and the mix is very rough. Leaked February 7, 2020.",2:51,,"Feb 7, 2020",Full - HQ,,KrakenFiles
Astroworld*,"⭐ Pipeline Good [V3] 
[prod. Haze Banga]","OG Filename: PIPELINEGOOD TRAVIS SCOTT 9.28.16
Even later version of the song with no Quentin Miller, a different intro, different beat on the first part and an open verse. Randomly leaked by the producer himself on his SoundCloud on July 2, 2025.",4:28,"Sep 28, 2016","Jul 2, 2025",Full - HQ,,Pillowcase
Astroworld*,"🏆 Pressure
[prod. Southside & Jake One]","Snippet leaked by a random user in a Discord server on July 31, 2019. Has a ""Jack"" adlib and Southside played the beat on Instagram Live in early 2018, so it's likely from the 'Astroworld'-era.",,,,Snippet - LQ,,KrakenFiles
Astroworld,"RIP Screw [Demo 1]
[prod. FKi 1st & Travis Scott]","In an interview with DJBooth, producer FKi 1st said that ""RIP Screw"" was started on January 4 or 5, 2018, in the same session that ""5% Tint"" was created. 1st also said that Swae Lee was not present for the song's conception and was added later.",,,,N/A,,
Astroworld,"RIP Screw [Demo 2 - Clearance]
(feat. Swae Lee)
[prod. FKi 1st, Travis Scott & MIKE DEAN]","OG Filename: RIP SCREW MIKE DEAN MIX 16 sample clearance_01
Sample clearance demo. Has an early mix; everything else is identical. Leaked July 11, 2022.",3:10,"Aug 1, 2018","Jul 11, 2022",Full - HQ,,KrakenFiles
Astroworld,Sextape,"Recorded on August 29, 2017. Known to exist, though no one is known to have it.",,"Aug 29, 2017",,N/A,,
Astroworld*,"🥇 Sicko Mode [Demo 1] 
(feat. Drake)
[prod. Hit-Boy & Rogét Chahayed]","Producer Rogét Chahayed confirmed in an interview that Drake's intro portion exists as a full song. During his interview with Billboard, Rogét Chahayed, and later Hit-Boy in an interview with Joe and Jada, stated that this version was recorded ""the day Birds [In The Trap Sing McKnight] dropped"". Later referenced by Travis in an Instagram post from January 2017.",,"Sep 1, 2016",,N/A,,
Astroworld,"Sicko Mode [Demo 2]
(ref. CyHi The Prynce; feat. Swae Lee)
[prod. OZ]","Reference for Travis performed by CyHi The Prynce. CyHi stated in an interview that he didn't write the track in its entirety, and that he was with Travis for the whole process. Previously available on The Source.",,,,Snippet - HQ,,Pillowcase
Astroworld,"Sicko Mode [Demo 3]
(feat. Drake, Swae Lee & Big Hawk)
[prod. Hit-Boy, OZ, Tay Keith, Cubeatz, Rogét Chahayed, MIKE DEAN & Misrad Dirvic]","Uncut version of the sample clearance demo (see below). It's unclear if the second part of the song is any different, but it might not feature Big Hawk since he doesn't appear in the sample clearance demo; the third part is likely missing Drake's vocals.",,,,N/A,,
Astroworld,"Sicko Mode [Demo 4 - Clearance] 
(feat. Drake)
[prod. Hit-Boy, Rogét Chahayed & OZ]","OG Filename: sicko mode for sample clearance_04
Sample clearance demo. Features slightly different Drake vocals for the intro portion, and lacks Travis's ""woo"" as it transitions into his first verse. Short, but that's the full audio. Leaked April 15, 2019.",1:18,"Jul 27, 2018","Apr 15, 2019",Full - HQ,,KrakenFiles
Astroworld,"Stargazing [Demo 1]
[prod. Sonny Digital, B Wheezy & B Korn]","Early version previewed by Travis multiple times before release, more or less in full. Lacks the echos and effects found on the final and has an early mix with the popping sound. On .WAV Radio the day after 'Astroworld' dropped, Travis and Chase B said that the second part of the song had always existed and they had to cut the song off to not spoil it. It's likely, though, that a version exists without the second part.",,,,~Full - LQ,,KrakenFiles
Astroworld,"Stargazing [Demo 2]
[prod. Sonny Digital, B Wheezy, B Korn & 30 Roc]","Presumably the version that was teased closer to release, but the first part of the song didn't seem to change. Judging by a scene from 'Look Mom I Can Fly', the second part of the song likely had a mumble verse.",,,,Snippet - LQ,,Pillowcase
Astroworld,Still Ain't Rich,"Recorded on August 29, 2017. Known to exist, though no one is known to have it.",,"Aug 29, 2017",,N/A,,
Astroworld,"Take Off
[prod. Honorable C.N.O.T.E. & Edsclusive]
(AKA: Out of This World)","Open-verse throwaway made in April 2017; ""Out of This World"" is a possible alternate / working title. Leaked August 31, 2019. See the 'Fakes' sheet for information on a BBYGOYARD version.",3:49,,"Aug 31, 2019",Full - HQ,,KrakenFiles
Astroworld,Untitled 1,"ProTools session snippet with about 45 seconds of vocals on the bounced file, according to the seller; the audio files include more vocals, some of them being mumble. Recorded on March 17, 2017. Snippet leaked April 19, 2026.",,"Mar 17, 2017",,Snippet - HQ,,Krakenfiles
Astroworld,Untitled 2,"ProTools session snippet to a mumble freestyle song, recorded on February 20, 2017. The bounced file has around 2:30 minutes of vocals. Snippet leaked April 19, 2026.",,"Feb 20, 2017",,Snippet - HQ,,Krakenfiles
Astroworld,Untitled 3,"ProTools session snippet with about 15 seconds of vocals in the bounced file, the other audio files include some more mumble vocals. Recorded on February 20, 2017. Snippet leaked April 19, 2026.",,"Feb 20, 2017",,Snippet - HQ,,Krakenfiles
Astroworld,"Untitled
[prod. Southside]","ProTools session snippet for a over-a-minute-long freestyle, from somewhen during the 'Astroworld' era. Snippet leaked April 19, 2026.",,,,Snippet - HQ,,Krakenfiles
Astroworld,"Untitled [V1]
[prod. Vinylz]","OG Filename: EITHER travtest1 OR travistest1
Short, unfinished throwaway, unofficially referred to as ""Trill Mode"". Shares an instrumental with an early version of Mike Stud and Vory's ""Play'round"". Leaked February 2, 2020. OG filename is unconfirmed.",1:49,,"Feb 2, 2020",Full - HQ,,KrakenFiles
Astroworld,"Untitled [V2]
[prod. Vinylz & Allen Ritter]","ProTools session snippet with a better quality bounced file; features alternate production. Snippet leaked April 19, 2026.",1:36,,,Snippet - HQ,,KrakenFiles
Astroworld,"🥇 Untitled
(with Tame Impala)
[prod. Tame Impala)","ProTools session snippet to a demo song, said to be just over 2 minutes in length. Travis recorded over 200 vocal takes during the making of the song. Snippet leaked April 19, 2026.",,,,Snippet - HQ,,Krakenfiles
Astroworld,"Watch [Demo 1]
(feat. Lil Uzi Vert)
[prod. Pi'erre Bourne & MIKE DEAN]
(AKA: Look At My Rollie)","Version with an open verse; Travis played it for Kanye in the '500 Days From UCLA' documentary, which leaked September 24, 2023.",,,,Snippet - LQ,,Pillowcase
Astroworld,"Watch [Demo 2]
(feat. Lil Uzi Vert & Kanye West)
[prod. Pi'erre Bourne & MIKE DEAN]
(AKA: Look At My Rollie)","OG Filename: Look At My Rollie Explicit Master mfit
Different mix, dated April 27, 2018; seemingly originally titled ""Look At My Rollie"". Leaked August 29, 2022.",3:37,"Apr 27, 2018","Aug 29, 2022",Full - HQ,,KrakenFiles
Astroworld,"Who Run It (Remix)
[prod. DJ Paul & Juicy J]","Unreleased remix of ""Who Run It"" by Three Six Mafia. Juicy J told Genius that Travis recorded it in early 2018 over a reworked version of the beat, but didn't end up doing anything with it.",,,,N/A,,
Astroworld,"Who? What! [Demo]
(feat. Quavo & Takeoff)
[prod. Cardo, 30 Roc & Ging]
(AKA: Who What When Why)","Early version, titled ""Who What When Why"", that possibly has an open/rough verse according to a scene from 'Look Mom I Can Fly'. Features are unconfirmed as the Migos didn't go to Hawaii. Created on June 28, 2018; the song's origin was explained in a Complex article.",,"Jun 28, 2018",,N/A,,
Astroworld,"[Multiple Unknown]
[prod. Juicy J]","Juicy J told Genius that Travis recorded on ""maybe 3"" of his beats during an 'Astroworld' session.",,,,N/A,,
Astroworld,"[Unknown]
[prod. Nineteen85]","Sickamore mentioned in an interview that Travis and Nineteen85 made another song alongside ""COFFEE BEAN"", but it didn't fit the album. It's not known if it's a song we already know about.",,,,N/A,,
Astroworld,"[Unknown]
(with Sheck Wes & Smokepurpp)",Mentioned in an interview by Smokepurpp as being recorded on the first day that he met Travis and Sheck.,,,,N/A,,
Astroworld,"[Unknown]
(with Trippie Redd)","According to a FaceTime call shared by Harold via Instagram, Travis Scott and Trippie Redd had a studio session on January 16, 2018.",,"Jan 16, 2018",,N/A,,
,Features,,,,,,,
Astroworld,"Macklemore - 10 Million [Demo] 
(feat. Travis Scott)
[prod. Budo & Tyler Dopps]","Confirmed to be ""half-finished"" by Macklemore in an interview on the Zach Sang Show. Travis had apparently finished a verse and Macklemore was waiting on Travis to send adlibs, but he didn't receive them in time.",,,,N/A,,
Astroworld,"Zaytoven - Back On It [Demo 1] 
(feat. Offset, Travis Scott & Young Scooter)
[prod. Zaytoven & Metro Boomin]","Early version with a verse from Travis in place of Young Scooter; Scooter also shouts him out in the intro. Zaytoven mentioned in an interview that Travis was meant to be featuring on his then-upcoming album 'Trapholizay', but he was ultimately cut for unknown reasons. Travis's verse is poorly mixed on this version. Leaked August 30, 2019.",3:01,,"Aug 30, 2019",Full - HQ,,KrakenFiles
Astroworld,"Zaytoven - Back On It [Demo 2] 
(feat. Offset, Travis Scott & Young Scooter)
[prod. Zaytoven & Metro Boomin]","OG Filename: Metroxoffsetxzaytovenxtrav
Later version that reuses Travis's intro vocals for a bridge, and features a better mix. Leaked June 6, 2019.",3:07,,"Jun 6, 2019",Full - HQ,,Pillowcase
Astroworld,"Zaytoven - Back On It [Demo 3] 
(feat. Offset, Travis Scott & Young Scooter)
[prod. Zaytoven & Metro Boomin]","OG Filename: Back On It (Main)_04
Even later version with Young Scooter's verse included at the end; Travis has also been removed from the intro. Dated October 30, 2017. Leaked December 10, 2023.",4:16,"Oct 30, 2017","Dec 10, 2023",Full - HQ,,Pillowcase
Astroworld,"Zaytoven - Back On It [Demo 4] 
(feat. Offset, Travis Scott & Young Scooter)
[prod. Zaytoven & Metro Boomin]","OG Filename: Back On It (Main)_06
Travis's verse now comes at the end of the song; otherwise identical to the previous demo. Also dated October 30, 2017, and is possibly the version that Yung Bans teased in April 2018. Leaked December 10, 2023.",4:16,"Oct 30, 2017","Dec 10, 2023",Full - HQ,,Pillowcase
Astroworld,"Kendrick Lamar - Big Shot [Demo 1]
(with Travis Scott)
[prod. Cardo & Cubeatz]
(AKA: Wakanda)","OG Filename: WAKANDA TRAVIS MIKE DEAN MIX kendrick normal
Rougher mix which makes Kendrick's background vocals more prominent; also contains some minor additional vocals on the intro and a slightly different outro. Referred to as ""Wakanda"", though this could be an in-house title from Mike Dean. Dated December 29, 2017. Leaked October 19, 2022.",3:30,"Dec 29, 2017","Oct 19, 2022",Full - HQ,,KrakenFiles
Astroworld,"Kendrick Lamar - Big Shot [Demo 2]
(with Travis Scott)
[prod. Cardo & Cubeatz]
(AKA: Wakanda)","OG Filename: WAKANDA TRAVIS MIKE DEAN MIX kendrick +26 cents
Bounced three minutes later and is essentially identical to Demo 1, but Kendrick is slightly louder. Leaked October 19, 2022.",3:30,"Dec 29, 2017","Oct 19, 2022",Full - HQ,,Pillowcase
Astroworld,"DJ Khaled - Celebrate [Demo 1]
(ref. Nija; feat. Post Malone)
[prod. Teddy Walton, Ging, Louis Bell & Aaron Bow]
(AKA: No Love Lost)","Early version featuring rough mumble vocals from Post, and reference vocals from Nija that Travis later performed. Snippet leaked February 4, 2023.",,,,Snippet - HQ,,Pillowcase
Astroworld,"DJ Khaled - Celebrate [Demo 2]
(feat. Post Malone & Travis Scott)
[prod. Teddy Walton, Ging, Louis Bell & Aaron Bow]
(AKA: No Love Lost)","Early version of ""Celebrate"" from DJ Khaled's 'Father of Asahd', originally titled ""No Love Lost"". Thought to be virtually identical to the final release, but the snippet is lost. Was also said to have no Khaled, but the existence of the reference track probably means that it was always Khaled's song. ",,,,Snippet - HQ,,SNIPPET LOST
Astroworld,"Rae Sremmurd - CLOSE [Demo] 
(feat. Travis Scott)
[prod. 30 Roc & Mike WiLL Made-It]",Early version of the 'SR3MM' track previewed by Mike WiLL Made-It shortly before release. Lacks adlibs on Travis's verse; other differences are unknown.,,,,Snippet - HQ,,Pillowcase
Astroworld,"Calvin Harris - Don't Quit [Demo]
(feat. Travis Scott)
[prod. Calvin Harris]","Early version of DJ Khaled and Calvin Harris's ""Don't Quit"". Features a rough vocal take and no adlibs. Likely recorded during the same session as ""Prayers Up"" and later given to Khaled.",,,,Snippet - LQ,,Pillowcase
Astroworld,"DJ Khaled - Down For Life [Demo 1]
(feat. Future, PARTYNEXTDOOR, Travis Scott, Rick Ross & Kodak Black)
[prod. DJ Khaled & Lee on the Beats]","Early version heard in a studio snippet that goes straight to the hook after Travis's verse. Future was on the song before PND, so he is confirmed, but Ross and Kodak are unknown as they could appear after the hook.",,,,Snippet - LQ,,Pillowcase
Astroworld,"DJ Khaled - Down For Life [Demo 2]
(feat. Future, PARTYNEXTDOOR, Travis Scott & Kodak Black)
[prod. DJ Khaled & Lee on the Beats]
(AKA: 4 Life)","OG Filename [?]: Dj Khaled 4 Life 2 Track Full Sesh PND x Future x Travis Scott x Kodak-Session Bounce
Version without Rick Ross and Future's verse is unmixed, unclear if it's just 'Demo 1'. Therefore, version order is unclear. Leaked March 8, 2026.",4:42,,"Mar 8, 2026",Full - HQ,,Pillowcase
Astroworld,"Childish Gambino - Feels Like Summer [Demo 1] 
(ref. Travis Scott)
[prod. Childish Gambino & Ludwig Göransson]",Solo version featuring just Travis doing the chorus.,,,,N/A,,
Astroworld,"⭐ Childish Gambino - Feels Like Summer [Demo 2] 
(feat. Travis Scott)
[prod. Childish Gambino & Ludwig Göransson]","Features Travis performing the chorus rather than Gambino, with some alternate lines from both of them. Leaked June 28, 2019, and later used by Kylie Jenner as part of an Instagram promotion. Sold as a remix, but ""Travis's representatives"" confirmed to HYPEBEAST that it's a demo. ",4:40,,"Jun 28, 2019",Full - HQ,,"KrakenFiles
(Filename says 'remix' instead of 'demo')"
Astroworld,"Childish Gambino - Feels Like Summer [Demo 3] 
(feat. Travis Scott)
[prod. Childish Gambino & Ludwig Göransson]","OG Filename*: Feels Like Summer 070618 - 4 mix test_3
Version dated five days before release. Features Travis layered on the hook. Leaked February 19, 2023.",5:00,"Jul 6, 2018","Feb 19, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐☆",,Pillowcase
Astroworld,"Childish Gambino - Feels Like Summer [Demo 4] 
(feat. Travis Scott)
[prod. Childish Gambino & Ludwig Göransson]","OG Filename: Feels Like Summer (Final Mix)wav
Unmastered final version. Leaked May 23, 2023.",4:57,"Jul 10, 2018","May 23, 2023",Full - HQ,,Pillowcase
Astroworld,"Wale - Fish N Grits [Demo 2]
(feat. Travis Scott)
[prod. Nez & Rio]
(AKA: Fish Grits)","OG Filename: Fish Grits Mike mix 4
More complete version from late 2016. Travis's hook still lacks proper autotune and his verses are quite distorted, but some of the instrumental effects are in place from the final. Leaked May 20, 2019.",2:56,,"May 20, 2019",Full - HQ,,KrakenFiles
Astroworld,"Wale - Fish N Grits [Demo 3]
(feat. Travis Scott)
[prod. Nez & Rio]
(AKA: Fish Grits)","OG Filename: FISH GRITS_MAIN MIX_SSL SPRINT_10-02
Version pretty close to the final release, with a slightly rougher mix. Leaked September 27, 2022.",2:57,,"Sep 27, 2022",Full - HQ,,KrakenFiles
Astroworld,"Big Sean - Go Legend [Demo] 
(feat. Travis Scott)
[prod. Metro Boomin]","Features a different Sean lyric in the form of ""I don't want the head unless your mouth is real clean"" and an early mix. Played at Lollapalooza and a show before being changed for the final release.",,,,Snippet - LQ,,"Lollapalooza Snippet (Pillowcase)

Club Snippet (Pillowcase)"
Astroworld,"Blac Youngsta - Heavy Camp [Demo 1] 
(ref. Travis Scott)
[prod. Cardo & Johnny Juliano]","Initial solo mumble reference. Raw vocals leaked with the session; a bounce was made June 8, 2023.",2:00,"Jan 11, 2017","Jun 8, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,Pillowcase
Astroworld,"Blac Youngsta - Heavy Camp [Demo 2] 
(ref. Travis Scott)
[prod. Cardo & Johnny Juliano]","Second solo mumble reference. Raw vocals leaked with the session; a bounce was made June 8, 2023.",1:57,"Jan 11, 2017","Jun 8, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,Pillowcase
Astroworld,"Blac Youngsta - Heavy Camp [Demo 3]
(ref. Travis Scott)
[prod. Cardo & Johnny Juliano]","Third solo mumble reference; has more of a structure, with clear hooks and a verse inbetween. Raw vocals leaked with the session; a bounce was made June 8, 2023.",1:47,"Jan 11, 2017","Jun 8, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,Pillowcase
Astroworld,"Blac Youngsta - Heavy Camp [Demo 4] 
(ref. Travis Scott)
[prod. Cardo & Johnny Juliano]","Slightly more developed version of the previous demo, with some extra lines at the end. Raw vocals leaked with the session; a bounce was made June 8, 2023.",1:59,"Jan 11, 2017","Jun 8, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,Pillowcase
Astroworld,"Blac Youngsta - Heavy Camp [Demo 5] 
(ref. Travis Scott)
[prod. Cardo & Johnny Juliano]","First snippet previewed of the song, featuring Travis mumbling the start of his hook. The vocals weren't used on any version; the snippet was probably made as Travis was listening to what he had just recorded.",,"Jan 11, 2017",,Snippet - LQ,,Pillowcase
Astroworld,"Blac Youngsta - Heavy Camp [Demo 6] 
(feat. Travis Scott)
[prod. Cardo & Johnny Juliano]","OG Filename: YOUNGSTA SCOTT 1.11.17
Rough version with only one verse from Blac Youngsta, different from the two on the final version. Leaked October 10, 2023.",4:07,"Jan 11, 2017","Oct 10, 2023",Full - HQ,,Pillowcase
Astroworld,"Blac Youngsta - Heavy Camp [Demo 7] 
(feat. Travis Scott)
[prod. Cardo & Johnny Juliano]","OG Filename: YOUNGSTA SCOTT HEAVY CAMP MP3
Version a bit closer to the final, but has an open second hook and no outro, and Blac Youngsta's vocals are unmixed.",,,,N/A,,
Astroworld,"Blac Youngsta - Heavy Camp [Demo 8] 
(feat. Travis Scott)
[prod. Cardo & Johnny Juliano]","OG Filename*: Let Me Love You
Identical to the previous version, but the second hook is included. Unclear on the version order. Raw vocals leaked with the session; a bounce was made June 8, 2023. Filename is irrelevant to this song; it's likely another Blac Youngsta song that was being worked on in the same session.",3:17,,"Jun 8, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,Pillowcase
Astroworld,"Blac Youngsta - Heavy Camp [Demo 9]
(feat. Travis Scott)
[prod. Cardo & Johnny Juliano]","OG Filename*: HEAVY CAMP GOTTI TOUCHUPS
Very close to the final version, but has an extra hook at the end. Raw vocals leaked with the session; a bounce was made June 8, 2023.",3:31,,"Jun 8, 2023","Full - HQ (Unofficial)
⭐⭐⭐⭐⭐",,Pillowcase
Astroworld,"French Montana - Hop Out [V1]
(feat. Travis Scott; add. Blac Youngsta)
[prod. OZ & Foreign Teck]
(AKA: GGG)","First previewed in January 2017 by French Montana on Snapchat; thought to have been recorded at French's home studio at the same time as ""Jump"". Unclear how this differs from 'V2'.",,,,Snippet - LQ,,Pillowcase
Astroworld,"✨ French Montana - Hop Out [V2]
(feat. Travis Scott; add. Blac Youngsta)
[prod. OZ & Foreign Teck]
(AKA: GGG)","OG Filename: 8.GGG (OPEN V2)
Teased in early 2018 and was later track 8 on an early version of 'MONTANA'. Features a verse from French with Blac Youngsta adlibs, and an open verse. Leaked December 10, 2023.",3:56,,"Dec 10, 2023",Full - HQ,,KrakenFiles
Astroworld,"Zoey Dollaz - Hop Out [V3] 
(feat. Travis Scott)
[prod. OZ & Foreign Teck]
(AKA: GGG, Raid)","Alternate version owned by Zoey Dollaz. The timeline for this is a little weird, but it's possible it was given away by French Montana and later taken back (see 'V4'). Leaked October 17, 2018. Zoey later teased its release on Instagram in early 2019 before 'V5' was announced, with no mention of French. Was thought to be edited to remove French's verse, but it's probably just a version without him. This is the only version to use Foreign Teck's tag; Travis is also missing some vocals found on other versions.",1:56,,"Oct 17, 2018",Full (Probably) - HQ,,KrakenFiles
